Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo_dia,Codigo_vuelo,Polinizador,Codigo_captura,Planta1,X1,Y1,node1,time_of_day,plot,X2,Y2,node2,Planta2,step_length,angle,turning_angle,change_plant_sp,Periodo,richness1,richness2,total_number_flowers1,total_number_flowers2,flowers_sp1_XY1,flowers_sp1_XY2,flowers_sp2_XY1,flowers_sp2_XY2,delta_richness,delta_total_flowers,delta_flowers_sp1,delta_flowers_sp2
2020,150,22,8,1,1,1,198,Sphaerophoria_scripta,NA,Bellis_perennis,16,0,1,10:00 - 12:39,Plot 1,16,0,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,36,36,31,31,31,31,0,0,0,0
2020,150,22,8,1,1,1,198,Sphaerophoria_scripta,NA,Bellis_perennis,16,0,2,10:00 - 12:39,Plot 1,16,0,3,Bellis_perennis,0,0,0,FALSE,2,3,3,36,36,31,31,31,31,0,0,0,0
2020,150,22,8,1,1,1,198,Sphaerophoria_scripta,NA,Bellis_perennis,16,0,3,10:00 - 12:39,Plot 1,16,0,4,Bellis_perennis,0,0,0,FALSE,2,3,3,36,36,31,31,31,31,0,0,0,0
2020,150,22,8,1,1,1,198,Sphaerophoria_scripta,NA,Bellis_perennis,16,0,4,10:00 - 12:39,Plot 1,15,0,5,Bellis_perennis,1,-0,-0,FALSE,2,3,3,36,54,31,43,31,43,0,18,12,12
2020,150,22,8,1,1,1,198,Sphaerophoria_scripta,NA,Bellis_perennis,15,0,5,10:00 - 12:39,Plot 1,15,0,6,Bellis_perennis,0,0,0,FALSE,2,3,3,54,54,43,43,43,43,0,0,0,0
2020,150,22,8,1,1,3,200,Sphaerophoria_scripta,NA,Bellis_perennis,16,1,1,10:00 - 12:39,Plot 1,16,1,2,Euphrasia_alpina,0,0,NA,TRUE,2,2,2,19,19,18,18,NA,NA,0,0,0,NA
2020,150,22,8,1,1,3,200,Sphaerophoria_scripta,NA,Euphrasia_alpina,16,1,2,10:00 - 12:39,Plot 1,17,1,3,Bellis_perennis,1,0,0,TRUE,2,2,5,19,21,NA,NA,18,11,3,2,NA,-7
2020,150,22,8,1,1,3,200,Sphaerophoria_scripta,NA,Bellis_perennis,17,1,3,10:00 - 12:39,Plot 1,17,1,4,Bellis_perennis,0,0,0,FALSE,2,5,5,21,21,11,11,11,11,0,0,0,0
2020,150,22,8,1,1,4,201,Sphaerophoria_scripta,NA,Bellis_perennis,3,2,1,10:00 - 12:39,Plot 1,3,2,2,Bellis_perennis,0,0,NA,FALSE,2,4,4,12,12,7,7,7,7,0,0,0,0
2020,150,22,8,1,1,4,201,Sphaerophoria_scripta,NA,Bellis_perennis,3,2,2,10:00 - 12:39,Plot 1,3,3,3,Euphrasia_alpina,1,90,90,TRUE,2,4,4,12,10,7,2,NA,NA,0,-2,-5,NA
2020,150,22,8,1,1,4,201,Sphaerophoria_scripta,NA,Euphrasia_alpina,3,3,3,10:00 - 12:39,Plot 1,3,3,4,Euphrasia_alpina,0,0,-90,FALSE,2,4,4,10,10,NA,NA,NA,NA,0,0,NA,NA
2020,150,22,8,1,1,4,201,Sphaerophoria_scripta,NA,Euphrasia_alpina,3,3,4,10:00 - 12:39,Plot 1,4,3,5,Euphrasia_alpina,1,0,0,FALSE,2,4,3,10,18,NA,NA,NA,NA,-1,8,NA,NA
2020,150,22,8,1,1,4,201,Sphaerophoria_scripta,NA,Euphrasia_alpina,4,3,5,10:00 - 12:39,Plot 1,4,3,6,Gallium_saxatile,0,0,0,TRUE,2,3,3,18,18,NA,NA,NA,NA,0,0,NA,NA
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Ranunculus_sp,0,3,1,10:00 - 12:39,Plot 1,0,3,2,Ranunculus_sp,0,0,NA,FALSE,2,5,5,62,62,9,9,9,9,0,0,0,0
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Ranunculus_sp,0,3,2,10:00 - 12:39,Plot 1,0,3,3,Bellis_perennis,0,0,0,TRUE,2,5,5,62,62,9,9,31,31,0,0,0,0
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Bellis_perennis,0,3,3,10:00 - 12:39,Plot 1,0,3,4,Bellis_perennis,0,0,0,FALSE,2,5,5,62,62,31,31,31,31,0,0,0,0
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Bellis_perennis,0,3,4,10:00 - 12:39,Plot 1,0,3,5,Bellis_perennis,0,0,0,FALSE,2,5,5,62,62,31,31,31,31,0,0,0,0
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Bellis_perennis,0,3,5,10:00 - 12:39,Plot 1,0,4,6,Ranunculus_sp,1,90,90,TRUE,2,5,3,62,24,31,17,9,5,-2,-38,-14,-4
2020,150,22,8,1,1,5,202,Sphaerophoria_scripta,NA,Ranunculus_sp,0,4,6,10:00 - 12:39,Plot 1,0,3,7,Bellis_perennis,1,-90,-180,TRUE,2,3,5,24,62,5,9,17,31,2,38,4,14
2020,150,22,8,2,1,6,203,Sphaerophoria_scripta,NA,Ranunculus_sp,4,5,1,12:40 - 15:19,Plot 1,4,5,2,Ranunculus_sp,0,0,NA,FALSE,2,4,4,24,24,9,9,9,9,0,0,0,0
2020,150,22,8,2,1,9,206,Sphaerophoria_scripta,NA,Bellis_perennis,17,5,1,12:40 - 15:19,Plot 1,17,5,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,34,34,24,24,24,24,0,0,0,0
2020,150,22,8,2,1,9,206,Sphaerophoria_scripta,NA,Bellis_perennis,17,5,2,12:40 - 15:19,Plot 1,16,5,3,Bellis_perennis,1,-0,-0,FALSE,2,3,5,34,30,24,16,24,16,2,-4,-8,-8
2020,150,22,8,2,1,9,206,Sphaerophoria_scripta,NA,Bellis_perennis,16,5,3,12:40 - 15:19,Plot 1,16,5,4,Bellis_perennis,0,0,0,FALSE,2,5,5,30,30,16,16,16,16,0,0,0,0
2020,150,22,8,2,1,9,206,Sphaerophoria_scripta,NA,Bellis_perennis,16,5,4,12:40 - 15:19,Plot 1,16,5,5,Bellis_perennis,0,0,0,FALSE,2,5,5,30,30,16,16,16,16,0,0,0,0
2020,150,22,8,2,1,9,206,Sphaerophoria_scripta,NA,Bellis_perennis,16,5,5,12:40 - 15:19,Plot 1,16,5,6,Bellis_perennis,0,0,0,FALSE,2,5,5,30,30,16,16,16,16,0,0,0,0
2020,150,22,8,1,1,21,218,Sphaerophoria_scripta,NA,Bellis_perennis,6,24,1,10:00 - 12:39,Plot 1,6,24,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,25,25,18,18,18,18,0,0,0,0
2020,150,22,8,1,1,22,219,Sphaerophoria_scripta,NA,Bellis_perennis,16,24,1,10:00 - 12:39,Plot 1,16,24,2,Cerastium_vulgare,0,0,NA,TRUE,2,4,4,52,52,39,39,4,4,0,0,0,0
2020,150,22,8,1,1,22,219,Sphaerophoria_scripta,NA,Cerastium_vulgare,16,24,2,10:00 - 12:39,Plot 1,16,24,3,Bellis_perennis,0,0,0,TRUE,2,4,4,52,52,4,4,39,39,0,0,0,0
2020,150,22,8,1,1,22,219,Sphaerophoria_scripta,NA,Bellis_perennis,16,24,3,10:00 - 12:39,Plot 1,16,24,4,Bellis_perennis,0,0,0,FALSE,2,4,4,52,52,39,39,39,39,0,0,0,0
2020,150,22,8,1,1,24,221,Sphaerophoria_scripta,NA,Bellis_perennis,23,23,1,10:00 - 12:39,Plot 1,23,23,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,26,26,11,11,11,11,0,0,0,0
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,23,1,10:00 - 12:39,Plot 1,21,23,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,71,71,69,69,69,69,0,0,0,0
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,23,2,10:00 - 12:39,Plot 1,21,23,3,Bellis_perennis,0,0,0,FALSE,2,3,3,71,71,69,69,69,69,0,0,0,0
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,23,3,10:00 - 12:39,Plot 1,21,22,4,Bellis_perennis,1,-90,-90,FALSE,2,3,3,71,100,69,98,69,98,0,29,29,29
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,22,4,10:00 - 12:39,Plot 1,21,22,5,Bellis_perennis,0,0,90,FALSE,2,3,3,100,100,98,98,98,98,0,0,0,0
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,22,5,10:00 - 12:39,Plot 1,21,22,6,Bellis_perennis,0,0,0,FALSE,2,3,3,100,100,98,98,98,98,0,0,0,0
2020,150,22,8,1,1,25,222,Sphaerophoria_scripta,NA,Bellis_perennis,21,22,6,10:00 - 12:39,Plot 1,21,22,7,Bellis_perennis,0,0,0,FALSE,2,3,3,100,100,98,98,98,98,0,0,0,0
2020,150,22,8,1,1,26,223,Sphaerophoria_scripta,NA,Bellis_perennis,12,23,1,10:00 - 12:39,Plot 1,12,23,2,Bellis_perennis,0,0,NA,FALSE,2,3,3,48,48,41,41,41,41,0,0,0,0
2020,150,22,8,1,1,26,223,Sphaerophoria_scripta,NA,Bellis_perennis,12,23,2,10:00 - 12:39,Plot 1,12,23,3,Bellis_perennis,0,0,0,FALSE,2,3,3,48,48,41,41,41,41,0,0,0,0
2020,150,22,8,1,1,26,223,Sphaerophoria_scripta,NA,Bellis_perennis,12,23,3,10:00 - 12:39,Plot 1,12,23,4,Bellis_perennis,0,0,0,FALSE,2,3,3,48,48,41,41,41,41,0,0,0,0
2020,150,22,8,1,1,27,224,Sphaerophoria_scripta,NA,Ranunculus_sp,8,23,1,10:00 - 12:39,Plot 1,8,23,2,Ranunculus_sp,0,0,NA,FALSE,2,2,2,32,32,13,13,13,13,0,0,0,0
2020,150,22,8,1,1,28,225,Sphaerophoria_scripta,NA,Ranunculus_sp,7,24,1,10:00 - 12:39,Plot 1,7,24,2,Ranunculus_sp,0,0,NA,FALSE,2,5,5,57,57,15,15,15,15,0,0,0,0
2020,150,22,8,3,1,32,229,Sphaerophoria_scripta,NA,Bellis_perennis,14,18,1,15:20 - 18:05,Plot 1,14,18,2,Bellis_perennis,0,0,NA,FALSE,2,4,4,42,42,NA,NA,NA,NA,0,0,NA,NA
2020,150,22,8,3,1,32,229,Sphaerophoria_scripta,NA,Bellis_perennis,14,18,2,15:20 - 18:05,Plot 1,14,18,3,Bellis_perennis,0,0,0,FALSE,2,4,4,42,42,NA,NA,NA,NA,0,0,NA,NA
2020,150,22,8,3,1,32,229,Sphaerophoria_scripta,NA,Bellis_perennis,14,18,3,15:20 - 18:05,Plot 1,14,17,4,Bellis_perennis,1,-90,-90,FALSE,2,4,6,42,131,NA,19,NA,19,2,89,NA,NA
2020,150,22,8,3,1,32,229,Sphaerophoria_scripta,NA,Bellis_perennis,14,17,4,15:20 - 18:05,Plot 1,14,17,5,Bellis_perennis,0,0,90,FALSE,2,6,6,131,131,19,19,19,19,0,0,0,0
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Ranunculus_sp,16,18,1,15:20 - 18:05,Plot 1,16,18,2,Cerastium_vulgare,0,0,NA,TRUE,2,2,2,40,40,9,9,NA,NA,0,0,0,NA
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Cerastium_vulgare,16,18,2,15:20 - 18:05,Plot 1,16,18,3,Bellis_perennis,0,0,0,TRUE,2,2,2,40,40,NA,NA,31,31,0,0,NA,0
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Bellis_perennis,16,18,3,15:20 - 18:05,Plot 1,16,18,4,Bellis_perennis,0,0,0,FALSE,2,2,2,40,40,31,31,31,31,0,0,0,0
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Bellis_perennis,16,18,4,15:20 - 18:05,Plot 1,16,18,5,Ranunculus_sp,0,0,0,TRUE,2,2,2,40,40,31,31,9,9,0,0,0,0
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Ranunculus_sp,16,18,5,15:20 - 18:05,Plot 1,16,18,6,Ranunculus_sp,0,0,0,FALSE,2,2,2,40,40,9,9,9,9,0,0,0,0
2020,150,22,8,3,1,33,230,Sphaerophoria_scripta,NA,Ranunculus_sp,16,18,6,15:20 - 18:05,Plot 1,16,18,7,Ranunculus_sp,0,0,0,FALSE,2,2,2,40,40,9,9,9,9,0,0,0,0
2020,146,22,7,1,2,1,231,Sphaerophoria_scripta,NA,Bellis_perennis,0,0,1,10:00 - 12:39,Plot 2,0,0,2,Bellis_perennis,0,0,NA,FALSE,1,3,3,50,50,38,38,38,38,0,0,0,0
2020,146,22,7,1,2,1,231,Sphaerophoria_scripta,NA,Bellis_perennis,0,0,2,10:00 - 12:39,Plot 2,0,0,3,Myosotis_lamottiana,0,0,0,TRUE,1,3,3,50,50,38,38,10,10,0,0,0,0
2020,146,22,7,1,2,1,231,Sphaerophoria_scripta,NA,Myosotis_lamottiana,0,0,3,10:00 - 12:39,Plot 2,1,0,4,Myosotis_lamottiana,1,0,0,FALSE,1,3,2,50,15,10,NA,10,NA,-1,-35,NA,NA
2020,146,22,7,1,2,1,231,Sphaerophoria_scripta,NA,Myosotis_lamottiana,1,0,4,10:00 - 12:39,Plot 2,1,0,5,Bellis_perennis,0,0,0,TRUE,1,2,2,15,15,NA,NA,12,12,0,0,NA,0
2020,146,22,7,1,2,1,231,Sphaerophoria_scripta,NA,Bellis_perennis,1,0,5,10:00 - 12:39,Plot 2,1,0,6,Bellis_perennis,0,0,0,FALSE,1,2,2,15,15,12,12,12,12,0,0,0,0
2020,146,22,7,1,2,3,233,Sphaerophoria_scripta,NA,Hutchinsia_alpina,17,24,1,10:00 - 12:39,Plot 2,17,24,2,Veronica_sp,0,0,NA,TRUE,1,4,4,32,32,9,9,NA,NA,0,0,0,NA
2020,146,22,7,1,2,3,233,Sphaerophoria_scripta,NA,Veronica_sp,17,24,2,10:00 - 12:39,Plot 2,17,24,3,Veronica_sp,0,0,0,FALSE,1,4,4,32,32,NA,NA,NA,NA,0,0,NA,NA
2020,146,22,7,1,2,3,233,Sphaerophoria_scripta,NA,Veronica_sp,17,24,3,10:00 - 12:39,Plot 2,17,24,4,Bellis_perennis,0,0,0,TRUE,1,4,4,32,32,NA,NA,21,21,0,0,NA,0
2020,146,22,7,1,2,6,236,Sphaerophoria_scripta,NA,Ranunculus_sp,10,21,1,10:00 - 12:39,Plot 2,9,21,2,Hutchinsia_alpina,1,-0,NA,TRUE,1,4,5,41,30,3,NA,NA,24,1,-11,NA,NA
2020,146,22,7,1,2,6,236,Sphaerophoria_scripta,NA,Hutchinsia_alpina,9,21,2,10:00 - 12:39,Plot 2,9,21,3,Hutchinsia_alpina,0,0,0,FALSE,1,5,5,30,30,24,24,24,24,0,0,0,0
2020,146,22,7,1,2,7,237,Sphaerophoria_scripta,NA,Bellis_perennis,8,14,1,10:00 - 12:39,Plot 2,8,14,2,Bellis_perennis,0,0,NA,FALSE,1,1,1,11,11,11,11,11,11,0,0,0,0
2020,146,22,7,1,2,7,237,Sphaerophoria_scripta,NA,Bellis_perennis,8,14,2,10:00 - 12:39,Plot 2,8,15,3,Bellis_perennis,1,90,90,FALSE,1,1,1,11,29,11,29,11,29,0,18,18,18
2020,146,22,7,1,2,12,242,Sphaerophoria_scripta,NA,Myosotis_lamottiana,9,4,1,10:00 - 12:39,Plot 2,9,4,2,Myosotis_lamottiana,0,0,NA,FALSE,1,1,1,32,32,NA,NA,NA,NA,0,0,NA,NA
2020,146,22,7,1,2,12,242,Sphaerophoria_scripta,NA,Myosotis_lamottiana,9,4,2,10:00 - 12:39,Plot 2,9,5,3,Bellis_perennis,1,90,90,TRUE,1,1,3,32,46,NA,8,32,37,2,14,NA,5
2020,146,22,7,1,2,12,242,Sphaerophoria_scripta,NA,Bellis_perennis,9,5,3,10:00 - 12:39,Plot 2,8,5,4,Bellis_perennis,1,-0,-90,FALSE,1,3,2,46,55,37,49,37,49,-1,9,12,12
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Ranunculus_sp,12,0,1,10:00 - 12:39,Plot 2,12,0,2,Ranunculus_sp,0,0,NA,FALSE,1,2,2,10,10,9,9,9,9,0,0,0,0
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Ranunculus_sp,12,0,2,10:00 - 12:39,Plot 2,12,1,3,Bellis_perennis,1,90,90,TRUE,1,2,3,10,22,9,2,NA,18,1,12,-7,NA
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Bellis_perennis,12,1,3,10:00 - 12:39,Plot 2,12,1,4,Bellis_perennis,0,0,-90,FALSE,1,3,3,22,22,18,18,18,18,0,0,0,0
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Bellis_perennis,12,1,4,10:00 - 12:39,Plot 2,12,1,5,Bellis_perennis,0,0,0,FALSE,1,3,3,22,22,18,18,18,18,0,0,0,0
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Bellis_perennis,12,1,5,10:00 - 12:39,Plot 2,12,1,6,Myosotis_lamottiana,0,0,0,TRUE,1,3,3,22,22,18,18,NA,NA,0,0,0,NA
2020,146,22,7,1,2,13,243,Sphaerophoria_scripta,NA,Myosotis_lamottiana,12,1,6,10:00 - 12:39,Plot 2,12,1,7,Ranunculus_sp,0,0,0,TRUE,1,3,3,22,22,NA,NA,2,2,0,0,NA,0
2020,146,22,7,1,2,15,245,Sphaerophoria_scripta,NA,Bellis_perennis,9,6,1,10:00 - 12:39,Plot 2,9,6,2,Bellis_perennis,0,0,NA,FALSE,1,4,4,65,65,51,51,51,51,0,0,0,0
2020,146,22,7,1,2,15,245,Sphaerophoria_scripta,NA,Bellis_perennis,9,6,2,10:00 - 12:39,Plot 2,9,6,3,Bellis_perennis,0,0,0,FALSE,1,4,4,65,65,51,51,51,51,0,0,0,0
2020,146,22,7,2,2,17,247,Sphaerophoria_scripta,NA,Bellis_perennis,23,10,1,12:40 - 15:19,Plot 2,22,10,2,Bellis_perennis,1,-0,NA,FALSE,1,2,3,8,32,NA,19,NA,19,1,24,NA,NA
2020,146,22,7,2,2,17,247,Sphaerophoria_scripta,NA,Bellis_perennis,22,10,2,12:40 - 15:19,Plot 2,22,10,3,Bellis_perennis,0,0,0,FALSE,1,3,3,32,32,19,19,19,19,0,0,0,0
2020,146,22,7,2,2,17,247,Sphaerophoria_scripta,NA,Bellis_perennis,22,10,3,12:40 - 15:19,Plot 2,22,10,4,Bellis_perennis,0,0,0,FALSE,1,3,3,32,32,19,19,19,19,0,0,0,0
2020,146,22,7,2,2,17,247,Sphaerophoria_scripta,NA,Bellis_perennis,22,10,4,12:40 - 15:19,Plot 2,22,10,5,Bellis_perennis,0,0,0,FALSE,1,3,3,32,32,19,19,19,19,0,0,0,0
2020,146,22,7,1,2,18,248,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,1,10:00 - 12:39,Plot 2,20,15,2,Hutchinsia_alpina,0,0,NA,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,1,2,18,248,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,2,10:00 - 12:39,Plot 2,20,15,3,Hutchinsia_alpina,0,0,0,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,1,2,18,248,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,3,10:00 - 12:39,Plot 2,20,15,4,Hutchinsia_alpina,0,0,0,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,2,2,19,249,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,1,12:40 - 15:19,Plot 2,20,15,2,Hutchinsia_alpina,0,0,NA,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,2,2,19,249,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,2,12:40 - 15:19,Plot 2,20,15,3,Hutchinsia_alpina,0,0,0,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,2,2,19,249,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,3,12:40 - 15:19,Plot 2,20,15,4,Hutchinsia_alpina,0,0,0,FALSE,1,3,3,36,36,29,29,29,29,0,0,0,0
2020,146,22,7,2,2,19,249,Sphaerophoria_scripta,NA,Hutchinsia_alpina,20,15,4,12:40 - 15:19,Plot 2,20,15,5,Ranunculus_sp,0,0,0,TRUE,1,3,3,36,36,29,29,NA,NA,0,0,0,NA
2020,146,22,7,2,2,20,250,Sphaerophoria_scripta,NA,Ranunculus_sp,20,15,1,12:40 - 15:19,Plot 2,21,15,2,Bellis_perennis,1,0,NA,TRUE,1,3,3,36,43,NA,3,5,26,0,7,NA,21
2020,146,22,7,2,2,20,250,Sphaerophoria_scripta,NA,Bellis_perennis,21,15,2,12:40 - 15:19,Plot 2,21,15,3,Bellis_perennis,0,0,0,FALSE,1,3,3,43,43,26,26,26,26,0,0,0,0
2020,146,22,7,2,2,22,252,Sphaerophoria_scripta,NA,Ranunculus_sp,21,21,1,12:40 - 15:19,Plot 2,21,21,2,Ranunculus_sp,0,0,NA,FALSE,1,5,5,20,20,1,1,1,1,0,0,0,0
2020,146,22,7,2,2,23,253,Sphaerophoria_scripta,NA,Clinopodium_sp,8,18,1,12:40 - 15:19,Plot 2,8,18,2,Clinopodium_sp,0,0,NA,FALSE,1,6,6,46,46,NA,NA,NA,NA,0,0,NA,NA
2020,146,22,7,2,2,23,253,Sphaerophoria_scripta,NA,Clinopodium_sp,8,18,2,12:40 - 15:19,Plot 2,7,18,3,Bellis_perennis,1,-0,-0,TRUE,1,6,4,46,71,NA,NA,4,11,-2,25,NA,7
2020,146,22,7,2,2,24,254,Sphaerophoria_scripta,NA,Myosotis_lamottiana,1,19,1,12:40 - 15:19,Plot 2,1,19,2,Myosotis_lamottiana,0,0,NA,FALSE,1,5,5,46,46,2,2,2,2,0,0,0,0
2020,146,22,7,2,2,24,254,Sphaerophoria_scripta,NA,Myosotis_lamottiana,1,19,2,12:40 - 15:19,Plot 2,1,19,3,Bellis_perennis,0,0,0,TRUE,1,5,5,46,46,2,2,13,13,0,0,0,0
2020,146,22,7,2,2,31,261,Sphaerophoria_scripta,NA,Ranunculus_sp,14,23,1,12:40 - 15:19,Plot 2,13,23,2,Ranunculus_sp,1,-0,NA,FALSE,1,3,2,26,57,NA,NA,NA,NA,-1,31,NA,NA
2020,146,22,7,2,2,31,261,Sphaerophoria_scripta,NA,Ranunculus_sp,13,23,2,12:40 - 15:19,Plot 2,13,23,3,Ranunculus_sp,0,0,0,FALSE,1,2,2,57,57,NA,NA,NA,NA,0,0,NA,NA
2020,146,22,7,2,2,31,261,Sphaerophoria_scripta,NA,Ranunculus_sp,13,23,3,12:40 - 15:19,Plot 2,13,23,4,Bellis_perennis,0,0,0,TRUE,1,2,2,57,57,NA,NA,1,1,0,0,NA,0
2020,146,22,7,2,2,31,261,Sphaerophoria_scripta,NA,Bellis_perennis,13,23,4,12:40 - 15:19,Plot 2,14,24,5,Myosotis_lamottiana,1.4142135623730951,45,45,TRUE,1,2,6,57,36,1,1,NA,NA,4,-21,0,NA
2020,146,22,7,2,2,32,262,Sphaerophoria_scripta,NA,Potentilla_erecta,23,7,1,12:40 - 15:19,Plot 2,23,7,2,Potentilla_erecta,0,0,NA,FALSE,1,3,3,29,29,1,1,1,1,0,0,0,0
2020,146,22,7,2,2,32,262,Sphaerophoria_scripta,NA,Potentilla_erecta,23,7,2,12:40 - 15:19,Plot 2,22,7,3,Bellis_perennis,1,-0,-0,TRUE,1,3,3,29,30,1,NA,17,3,0,1,NA,-14
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,16,4,1,12:40 - 15:19,Plot 2,16,4,2,Myosotis_lamottiana,0,0,NA,TRUE,1,4,4,41,41,27,27,6,6,0,0,0,0
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Myosotis_lamottiana,16,4,2,12:40 - 15:19,Plot 2,16,4,3,Bellis_perennis,0,0,0,TRUE,1,4,4,41,41,6,6,27,27,0,0,0,0
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,16,4,3,12:40 - 15:19,Plot 2,24,13,4,Ranunculus_sp,12.041594578792296,48.36646066342981,48.36646066342981,TRUE,1,4,3,41,51,27,37,2,13,-1,10,10,11
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Ranunculus_sp,24,13,4,12:40 - 15:19,Plot 2,24,13,5,Bellis_perennis,0,0,-48.36646066342981,TRUE,1,3,3,51,51,13,13,37,37,0,0,0,0
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,24,13,5,12:40 - 15:19,Plot 2,21,14,6,Bellis_perennis,3.1622776601683795,-18.43494882292201,-18.43494882292201,FALSE,1,3,4,51,41,37,37,37,37,1,-10,0,0
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,21,14,6,12:40 - 15:19,Plot 2,21,14,7,Bellis_perennis,0,0,18.43494882292201,FALSE,1,4,4,41,41,37,37,37,37,0,0,0,0
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,21,14,7,12:40 - 15:19,Plot 2,20,13,8,Bellis_perennis,1.4142135623730951,45,45,FALSE,1,4,3,41,38,37,35,37,35,-1,-3,-2,-2
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,20,13,8,12:40 - 15:19,Plot 2,20,14,9,Bellis_perennis,1,90,45,FALSE,1,3,4,38,37,35,24,35,24,1,-1,-11,-11
2020,146,22,7,2,2,34,264,Sphaerophoria_scripta,NA,Bellis_perennis,20,14,9,12:40 - 15:19,Plot 2,20,14,10,Potentilla_erecta,0,0,-90,TRUE,1,4,4,37,37,24,24,4,4,0,0,0,0
2020,146,22,7,2,2,35,265,Sphaerophoria_scripta,NA,Myosotis_lamottiana,7,1,1,12:40 - 15:19,Plot 2,7,1,2,Myosotis_lamottiana,0,0,NA,FALSE,1,3,3,31,31,5,5,5,5,0,0,0,0
2020,146,22,7,2,2,35,265,Sphaerophoria_scripta,NA,Myosotis_lamottiana,7,1,2,12:40 - 15:19,Plot 2,7,1,3,Myosotis_lamottiana,0,0,0,FALSE,1,3,3,31,31,5,5,5,5,0,0,0,0
2020,146,22,7,2,2,35,265,Sphaerophoria_scripta,NA,Myosotis_lamottiana,7,1,3,12:40 - 15:19,Plot 2,7,1,4,Ranunculus_sp,0,0,0,TRUE,1,3,3,31,31,5,5,11,11,0,0,0,0
2020,146,22,7,2,2,36,266,Sphaerophoria_scripta,NA,Ranunculus_sp,22,4,1,12:40 - 15:19,Plot 2,22,4,2,Ranunculus_sp,0,0,NA,FALSE,1,1,1,15,15,NA,NA,NA,NA,0,0,NA,NA
2020,146,22,7,2,2,36,266,Sphaerophoria_scripta,NA,Ranunculus_sp,22,4,2,12:40 - 15:19,Plot 2,20,4,3,Myosotis_lamottiana,2,-0,-0,TRUE,1,1,1,15,51,NA,NA,NA,NA,0,36,NA,NA
2020,146,22,7,3,2,37,267,Sphaerophoria_scripta,NA,Taraxacum_sp,3,14,1,15:20 - 18:05,Plot 2,3,14,2,Ranunculus_sp,0,0,NA,TRUE,1,4,4,67,67,NA,NA,2,2,0,0,NA,0
2020,146,22,7,3,2,37,267,Sphaerophoria_scripta,NA,Ranunculus_sp,3,14,2,15:20 - 18:05,Plot 2,3,14,3,Bellis_perennis,0,0,0,TRUE,1,4,4,67,67,2,2,29,29,0,0,0,0
