Fecha,Hora,Bosque,Ronda,Codigo-vuelo-dia,Codigo-Vuelos,Orden_vuelo,Planta_vistada,coord_flores(x),coord_flores(y),nº visitas,coord_planta(x),coord_planta(y),planta(dentro cuadro),,,Codigo_captura,idem capturados,Order,Pollinator_genus,Pollinator_subgenus,Pollinator_species,subespecie,Pollinator_sex,morphoespecie,Det,Comments,tiempo,T (ºC),HR %,observaciones,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:10,Pinar Aznalcazar,5,AV5-12,AV5-12.03,3,Cistus crispus,8,6,1,8,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.01,1,Cistus crispus,4,7,8,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.02,2,Cistus crispus,5,7,2,5,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.03,3,Cistus crispus,8,7,1,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.04,4,Cistus crispus,4,7,5,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.05,5,Cistus crispus,4,8,3,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.06,6,Cistus crispus,5,8,6,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.07,7,Cistus crispus,4,8,2,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.08,8,Cistus crispus,4,7,5,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:20,Pinar Aznalcazar,5,AV5-13,AV5-13.09,9,Cistus crispus,2,6,2,2,6,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.01,1,Cistus crispus,4,7,1,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.02,2,Cistus crispus,4,8,2,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.03,3,Cistus crispus,8,6,2,8,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.04,4,Cistus crispus,5,8,1,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.05,5,Cistus crispus,4,8,1,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:35,Pinar Aznalcazar,5,AV5-14,AV5-14.06,6,Cistus crispus,4,7,2,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.01,1,Cistus crispus,4,8,4,4,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.02,2,Galactites tomentosus,3,5,1,3,5,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,"Los capítulos de galactites se han considerado una flor tanto para las visitas porque es imposible saber cuantas flores visita dentro del capitulo, como recurso floral.",,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.03,3,Galactites tomentosus,3,5,1,3,5,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.04,4,Cistus salviifolius,1,7,1,1,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.05,5,Cistus crispus,1,9,1,1,9,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.06,6,Cistus crispus,4,8,2,4,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.07,7,Cistus crispus,8,7,4,8,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.08,8,Cistus crispus,8,6,1,8,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,14:50,Pinar Aznalcazar,5,AV5-15,AV5-15.09,9,Cistus crispus,7,6,1,8,7,,,,,AC5-03,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:05,Pinar Aznalcazar,5,AV5-16,AV5-16.01,1,Galactites tomentosus,1,4,1,1,4,,,,AC5-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:05,Pinar Aznalcazar,5,AV5-16,AV5-16.02,2,Galactites tomentosus,2,4,1,2,4,,,,AC5-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:05,Pinar Aznalcazar,5,AV5-16,AV5-16.03,3,Galactites tomentosus,1,3,1,1,3,,,,AC5-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:05,Pinar Aznalcazar,5,AV5-16,AV5-16.04,4,Galactites tomentosus,1,4,1,1,4,,,,AC5-03,,Hymenoptera,Dasypoda,,cingulata,,male,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.01,1,Cistus crispus,4,7,10,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.02,2,Cistus crispus,5,7,2,5,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.03,3,Cistus crispus,7,6,1,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.04,4,Cistus crispus,7,3,1,7,3,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.05,5,Cistus crispus,8,7,1,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.06,6,Cistus crispus,8,7,4,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.07,7,Cistus crispus,6,2,1,6,2,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.08,8,Cistus crispus,5,7,3,5,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.09,9,Cistus crispus,4,8,1,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.10,10,Cistus crispus,4,7,6,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.11,11,Cistus crispus,5,8,6,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:15,Pinar Aznalcazar,5,AV5-17,AV5-17.12,12,Cistus crispus,4,7,6,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:20,Pinar Aznalcazar,5,AV5-18,AV5-18.01,1,Cistus crispus,6,7,1,6,7,,,,,,Diptera,Bombylella,,atra,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:20,Pinar Aznalcazar,5,AV5-18,AV5-18.02,2,Cistus crispus,5,7,1,5,7,,,,,,Diptera,Bombylella,,atra,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.01,1,Cistus crispus,5,8,3,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.02,2,Cistus crispus,5,7,2,5,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.03,3,Cistus crispus,4,7,3,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.04,4,Cistus crispus,5,7,1,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.05,5,Cistus crispus,5,8,3,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:35,Pinar Aznalcazar,5,AV5-19,AV5-19.06,6,Cistus crispus,4,7,6,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.01,1,Cistus crispus,5,8,1,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.02,2,Cistus crispus,5,7,3,5,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.03,3,Cistus crispus,6,7,4,6,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.04,4,Cistus crispus,4,7,3,4,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.05,5,Cistus crispus,1,1,4,1,1,2,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.06,6,Cistus crispus,1,1,1,1,1,1,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,15:50,Pinar Aznalcazar,5,AV5-20,AV5-20.07,7,Cistus crispus,1,2,3,1,2,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.01,1,Lavandula stoechas,2,9,6,2,10,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.02,2,Lavandula stoechas,3,9,8,2,10,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.03,3,Lavandula stoechas,1,10,12,1,10,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.04,4,Cistus crispus,4,7,2,4,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.05,5,Cistus crispus,5,7,3,5,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.06,6,Cistus crispus,6,7,3,6,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.07,7,Cistus crispus,7,6,2,8,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.08,8,Cistus crispus,7,8,1,8,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.09,9,Cistus crispus,8,7,3,8,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.10,10,Cistus crispus,5,7,2,5,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.11,11,Cistus crispus,7,7,1,8,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
19.04.2021,16:05,Pinar Aznalcazar,5,AV5-21,AV5-21.12,12,Cistus crispus,8,7,2,8,7,,,,,,Hymenoptera,Xylocopa,,cantabrita,,,,,,soleado,27,41,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:20,Pinar Aznalcazar,6,AV6-01,AV6-01.01,1,Cistus crispus,8,6,1,6,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,male,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:20,Pinar Aznalcazar,6,AV6-01,AV6-01.02,2,Cistus crispus,7,7,1,8,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,male,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:20,Pinar Aznalcazar,6,AV6-01,AV6-01.03,3,Cistus crispus,5,7,1,4,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,male,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:35,Pinar Aznalcazar,6,AV6-02,AV6-02.01,1,Cistus crispus,5,7,4,4,7,,,,AC6-01,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:35,Pinar Aznalcazar,6,AV6-02,AV6-02.02,2,Cistus crispus,5,7,1,4,7,,,,AC6-01,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:35,Pinar Aznalcazar,6,AV6-02,AV6-02.03,3,Cistus crispus,6,7,2,4,7,,,,AC6-01,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:35,Pinar Aznalcazar,6,AV6-02,AV6-02.04,4,Cistus crispus,5,7,2,4,7,,,,AC6-01,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:35,Pinar Aznalcazar,6,AV6-02,AV6-02.05,5,Cistus crispus,4,7,2,4,7,,,,AC6-01,,Hymenoptera,Lasioglossum,,immunitum,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:45,Pinar Aznalcazar,6,AV6-03,AV6-03.01,1,Cistus crispus,5,7,2,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:45,Pinar Aznalcazar,6,AV6-03,AV6-03.02,2,Cistus crispus,5,7,3,4,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:45,Pinar Aznalcazar,6,AV6-03,AV6-03.03,3,Cistus crispus,8,7,14,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:45,Pinar Aznalcazar,6,AV6-03,AV6-03.04,4,Cistus crispus,8,6,2,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:45,Pinar Aznalcazar,6,AV6-03,AV6-03.05,5,Cistus crispus,7,7,1,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.01,1,Galactites tomentosus,5,8,2,5,8,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.02,2,Galactites tomentosus,3,2,1,3,2,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.03,3,Galactites tomentosus,3,6,1,3,6,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.04,4,Galactites tomentosus,3,2,1,3,2,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.05,5,Galactites tomentosus,6,2,1,6,2,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,11:50,Pinar Aznalcazar,6,AV6-04,AV6-04.06,6,Galactites tomentosus,7,2,1,7,2,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:00,Pinar Aznalcazar,6,AV6-05,AV6-05.01,1,Cistus crispus,5,7,1,4,7,,,,,,Diptera,Bombylella,,atra,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:00,Pinar Aznalcazar,6,AV6-05,AV6-05.02,2,Cistus crispus,6,7,1,4,7,,,,,,Diptera,Bombylella,,atra,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:00,Pinar Aznalcazar,6,AV6-05,AV6-05.03,3,Cistus crispus,5,7,2,4,7,,,,,,Diptera,Bombylella,,atra,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:00,Pinar Aznalcazar,6,AV6-05,AV6-05.04,4,Cistus crispus,4,7,3,4,7,,,,,,Diptera,Bombylella,,atra,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:05,Pinar Aznalcazar,6,AV6-06,AV6-06.01,1,Cistus crispus,5,7,1,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:05,Pinar Aznalcazar,6,AV6-06,AV6-06.02,2,Cistus crispus,4,7,2,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:05,Pinar Aznalcazar,6,AV6-06,AV6-06.03,3,Cistus crispus,5,7,11,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:05,Pinar Aznalcazar,6,AV6-06,AV6-06.04,4,Cistus crispus,4,7,3,4,7,,,,,,Hymenoptera,Dasypoda,,sp,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:10,Pinar Aznalcazar,6,AV6-07,AV6-07.01,1,Galactites tomentosus,5,5,3,5,5,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:10,Pinar Aznalcazar,6,AV6-07,AV6-07.02,2,Galactites tomentosus,5,4,3,5,4,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:10,Pinar Aznalcazar,6,AV6-07,AV6-07.03,3,Galactites tomentosus,5,5,1,5,5,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:10,Pinar Aznalcazar,6,AV6-07,AV6-07.04,4,Galactites tomentosus,5,7,1,5,7,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:10,Pinar Aznalcazar,6,AV6-07,AV6-07.05,5,Galactites tomentosus,5,8,2,5,8,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.01,1,Galactites tomentosus,3,4,1,3,4,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.02,2,Galactites tomentosus,3,6,2,3,6,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.03,3,Galactites tomentosus,4,5,4,4,5,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.04,4,Galactites tomentosus,5,5,2,5,5,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.05,5,Galactites tomentosus,2,4,2,2,4,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:15,Pinar Aznalcazar,6,AV6-08,AV6-08.06,6,Galactites tomentosus,1,3,3,1,3,,,,,,Hymenoptera,Bombus,,terrestris,,,,,obrera,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:20,Pinar Aznalcazar,6,AV6-09,AV6-09.01,1,Galactites tomentosus,3,3,1,3,3,,,,AC6-02,,Hymenoptera,Lasioglossum,,albocinctum,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:20,Pinar Aznalcazar,6,AV6-09,AV6-09.02,2,Galactites tomentosus,2,4,3,2,4,,,,AC6-02,,Hymenoptera,Lasioglossum,,albocinctum,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:20,Pinar Aznalcazar,6,AV6-09,AV6-09.03,3,Galactites tomentosus,4,3,2,4,3,,,,AC6-02,,Hymenoptera,Lasioglossum,,albocinctum,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:35,Pinar Aznalcazar,6,AV6-10,AV6-10.01,1,Cistus crispus,8,7,8,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:35,Pinar Aznalcazar,6,AV6-10,AV6-10.02,2,Cistus crispus,6,7,3,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:35,Pinar Aznalcazar,6,AV6-10,AV6-10.03,3,Cistus crispus,7,6,1,8,7,,,,,,Hymenoptera,Apis,,mellifera,,,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:40,Pinar Aznalcazar,6,AV6-11,AV6-11.01,1,Galactites tomentosus,5,6,2,5,6,,,,AC6-03,,Hymenoptera,Lasioglossum,,morio,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
28.04.2021,12:40,Pinar Aznalcazar,6,AV6-11,AV6-11.02,2,Galactites tomentosus,4,5,3,4,5,,,,AC6-03,,Hymenoptera,Lasioglossum,,morio,,female,,,,nublado,23,48,,,,,,,,,,,,,,,,,,,,,
