"","Fecha","Bosque","Ronda","SP","X","Y","i","flores_disponibles","Escapos_indivi"
"2080","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,32,1,NA
"2081","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,33,1,NA
"2082","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,34,1,NA
"2083","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,35,1,NA
"2084","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,36,1,NA
"2085","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,37,1,NA
"2086","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,38,1,NA
"2087","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,39,1,NA
"2088","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,40,1,NA
"2089","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,41,1,NA
"2090","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,42,1,NA
"2091","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,43,1,NA
"2092","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,44,1,NA
"2093","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,45,1,NA
"2094","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,46,1,NA
"2095","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,47,1,NA
"2096","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,48,1,NA
"2097","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,49,1,NA
"2098","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,50,1,NA
"2099","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,51,1,NA
"2100","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,52,1,NA
"2101","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,53,1,NA
"2102","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,54,1,NA
"2103","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,55,1,NA
"2104","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,56,1,NA
"2105","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,57,1,NA
"2106","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,3,58,1,NA
"2107","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,1,1,NA
"2108","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,2,1,NA
"2109","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,3,1,NA
"2110","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,4,1,NA
"2111","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,5,1,NA
"2112","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,6,1,NA
"2113","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,7,1,NA
"2114","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,8,1,NA
"2115","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,9,1,NA
"2116","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,4,10,1,NA
"2117","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,1,1,NA
"2118","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,2,1,NA
"2119","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,3,1,NA
"2120","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,4,1,NA
"2121","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,5,1,NA
"2122","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,6,1,NA
"2123","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,7,1,NA
"2124","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,8,1,NA
"2125","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,5,9,1,NA
"2126","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,1,1,NA
"2127","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,2,1,NA
"2128","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,3,1,NA
"2129","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,4,1,NA
"2130","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,5,1,NA
"2131","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,6,1,NA
"2132","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,7,1,NA
"2133","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,8,1,NA
"2134","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,9,1,NA
"2135","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,6,10,1,NA
"2136","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,1,1,NA
"2137","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,2,1,NA
"2138","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,3,1,NA
"2139","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,4,1,NA
"2140","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,5,1,NA
"2141","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,6,1,NA
"2142","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,7,1,NA
"2143","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,8,1,NA
"2144","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,9,1,NA
"2145","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,10,1,NA
"2146","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,11,1,NA
"2147","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,12,1,NA
"2148","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,13,1,NA
"2149","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,7,14,1,NA
"2150","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,1,1,NA
"2151","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,2,1,NA
"2152","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,3,1,NA
"2153","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,4,1,NA
"2154","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,5,1,NA
"2155","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,6,1,NA
"2156","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,7,1,NA
"2157","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,8,1,NA
"2158","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,9,1,NA
"2159","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,10,1,NA
"2160","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,11,1,NA
"2161","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,12,1,NA
"2162","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,13,1,NA
"2163","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,14,1,NA
"2164","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,15,1,NA
"2165","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,16,1,NA
"2166","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,17,1,NA
"2167","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,18,1,NA
"2168","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,19,1,NA
"2169","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,8,20,1,NA
"2170","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,9,1,1,NA
"2171","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,9,2,1,NA
"2172","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,10,1,1,NA
"2173","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",1,10,2,1,NA
"2174","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,1,1,NA
"2175","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,2,1,NA
"2176","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,3,1,NA
"2177","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,4,1,NA
"2178","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,5,1,NA
"2179","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,6,1,NA
"2180","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,7,1,NA
"2181","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,8,1,NA
"2182","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,9,1,NA
"2183","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,10,1,NA
"2184","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,11,1,NA
"2185","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,12,1,NA
"2186","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,13,1,NA
"2187","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,14,1,NA
"2188","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,15,1,NA
"2189","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,16,1,NA
"2190","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,1,17,1,NA
"2191","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,1,1,NA
"2192","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,2,1,NA
"2193","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,3,1,NA
"2194","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,4,1,NA
"2195","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,5,1,NA
"2196","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,6,1,NA
"2197","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,7,1,NA
"2198","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,8,1,NA
"2199","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,9,1,NA
"2200","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,10,1,NA
"2201","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,11,1,NA
"2202","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,12,1,NA
"2203","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,13,1,NA
"2204","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,14,1,NA
"2205","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,15,1,NA
"2206","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,2,16,1,NA
"2207","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,1,1,NA
"2208","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,2,1,NA
"2209","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,3,1,NA
"2210","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,4,1,NA
"2211","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,5,1,NA
"2212","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,6,1,NA
"2213","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,7,1,NA
"2214","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,8,1,NA
"2215","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,9,1,NA
"2216","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,10,1,NA
"2217","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,11,1,NA
"2218","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,12,1,NA
"2219","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,13,1,NA
"2220","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,14,1,NA
"2221","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,15,1,NA
"2222","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,16,1,NA
"2223","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,17,1,NA
"2224","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,18,1,NA
"2225","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,19,1,NA
"2226","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,20,1,NA
"2227","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,21,1,NA
"2228","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,22,1,NA
"2229","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,23,1,NA
"2230","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,24,1,NA
"2231","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,25,1,NA
"2232","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,26,1,NA
"2233","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,27,1,NA
"2234","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,28,1,NA
"2235","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,29,1,NA
"2236","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,30,1,NA
"2237","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,31,1,NA
"2238","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,32,1,NA
"2239","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,33,1,NA
"2240","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,34,1,NA
"2241","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,35,1,NA
"2242","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,36,1,NA
"2243","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,37,1,NA
"2244","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,38,1,NA
"2245","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,39,1,NA
"2246","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,3,40,1,NA
"2247","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,1,1,NA
"2248","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,2,1,NA
"2249","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,3,1,NA
"2250","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,4,1,NA
"2251","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,5,1,NA
"2252","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,6,1,NA
"2253","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,7,1,NA
"2254","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,8,1,NA
"2255","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,9,1,NA
"2256","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,10,1,NA
"2257","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,11,1,NA
"2258","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,5,12,1,NA
"2259","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,1,1,NA
"2260","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,2,1,NA
"2261","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,3,1,NA
"2262","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,4,1,NA
"2263","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,5,1,NA
"2264","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,6,1,NA
"2265","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,7,1,NA
"2266","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,8,1,NA
"2267","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,6,9,1,NA
"2268","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,7,1,1,NA
"2269","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,7,2,1,NA
"2270","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,7,3,1,NA
"2271","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,1,1,NA
"2272","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,2,1,NA
"2273","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,3,1,NA
"2274","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,4,1,NA
"2275","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,5,1,NA
"2276","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,6,1,NA
"2277","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,7,1,NA
"2278","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,8,8,1,NA
"2279","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,9,1,1,NA
"2280","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",2,10,1,1,NA
"2281","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,1,1,NA
"2282","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,2,1,NA
"2283","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,3,1,NA
"2284","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,4,1,NA
"2285","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,5,1,NA
"2286","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,6,1,NA
"2287","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,7,1,NA
"2288","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,8,1,NA
"2289","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,9,1,NA
"2290","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,10,1,NA
"2291","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,11,1,NA
"2292","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,12,1,NA
"2293","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,13,1,NA
"2294","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,14,1,NA
"2295","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,15,1,NA
"2296","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,16,1,NA
"2297","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,17,1,NA
"2298","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,1,18,1,NA
"2299","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,1,1,NA
"2300","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,2,1,NA
"2301","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,3,1,NA
"2302","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,4,1,NA
"2303","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,5,1,NA
"2304","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,6,1,NA
"2305","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,7,1,NA
"2306","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,8,1,NA
"2307","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,9,1,NA
"2308","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,10,1,NA
"2309","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,11,1,NA
"2310","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,12,1,NA
"2311","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,13,1,NA
"2312","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,14,1,NA
"2313","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,2,15,1,NA
"2314","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,1,1,NA
"2315","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,2,1,NA
"2316","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,3,1,NA
"2317","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,4,1,NA
"2318","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,5,1,NA
"2319","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,6,1,NA
"2320","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,7,1,NA
"2321","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,8,1,NA
"2322","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,9,1,NA
"2323","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,10,1,NA
"2324","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,11,1,NA
"2325","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,12,1,NA
"2326","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,13,1,NA
"2327","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,14,1,NA
"2328","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,15,1,NA
"2329","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,16,1,NA
"2330","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,17,1,NA
"2331","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,18,1,NA
"2332","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,19,1,NA
"2333","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,3,20,1,NA
"2334","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,1,1,NA
"2335","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,2,1,NA
"2336","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,3,1,NA
"2337","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,4,1,NA
"2338","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,5,1,NA
"2339","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,6,1,NA
"2340","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,7,1,NA
"2341","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,8,1,NA
"2342","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,9,1,NA
"2343","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,10,1,NA
"2344","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,11,1,NA
"2345","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,12,1,NA
"2346","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,13,1,NA
"2347","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,14,1,NA
"2348","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,15,1,NA
"2349","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,16,1,NA
"2350","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,17,1,NA
"2351","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,18,1,NA
"2352","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,4,19,1,NA
"2353","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,5,1,1,NA
"2354","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,5,2,1,NA
"2355","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,5,3,1,NA
"2356","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,7,1,1,NA
"2357","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,7,2,1,NA
"2358","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,7,3,1,NA
"2359","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,7,4,1,NA
"2360","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,7,5,1,NA
"2361","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,1,1,NA
"2362","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,2,1,NA
"2363","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,3,1,NA
"2364","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,4,1,NA
"2365","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,5,1,NA
"2366","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,6,1,NA
"2367","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,8,7,1,NA
"2368","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,9,1,1,NA
"2369","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,9,2,1,NA
"2370","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,9,3,1,NA
"2371","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,9,4,1,NA
"2372","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",3,10,NA,1,NA
"2373","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,1,1,NA
"2374","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,2,1,NA
"2375","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,3,1,NA
"2376","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,4,1,NA
"2377","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,5,1,NA
"2378","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,6,1,NA
"2379","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,7,1,NA
"2380","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,8,1,NA
"2381","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,9,1,NA
"2382","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,10,1,NA
"2383","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,11,1,NA
"2384","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,12,1,NA
"2385","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,13,1,NA
"2386","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,14,1,NA
"2387","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,15,1,NA
"2388","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,16,1,NA
"2389","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,17,1,NA
"2390","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,2,18,1,NA
"2391","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,1,1,NA
"2392","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,2,1,NA
"2393","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,3,1,NA
"2394","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,4,1,NA
"2395","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,5,1,NA
"2396","08/04/2021","Pinar Puebla",4,"Leontodon longirostris",4,3,6,1,NA
