Bosque,Planta,X,Y,Periodo,prob_consp_step
Pinar Puebla,Leontodon_longirostris,6,9,2,0.5960638414860677
Pinar Puebla,Leontodon_longirostris,6,10,2,0.5950324747747402
Pinar Puebla,Leontodon_longirostris,7,1,2,0.5810898413279949
Pinar Puebla,Leontodon_longirostris,7,2,2,0.7390419729000108
Pinar Puebla,Leontodon_longirostris,7,3,2,0.8266212054002439
Pinar Puebla,Leontodon_longirostris,7,4,2,0.9819476641028835
Pinar Puebla,Leontodon_longirostris,7,5,2,0.8951010454102443
Pinar Puebla,Leontodon_longirostris,7,7,2,0.8057194731657537
Pinar Puebla,Leontodon_longirostris,7,8,2,0.8188594754975872
Pinar Puebla,Leontodon_longirostris,7,9,2,0.5644237917164842
Pinar Puebla,Leontodon_longirostris,7,10,2,0.5707249296240356
Pinar Puebla,Leontodon_longirostris,8,1,2,0.3950427881002494
Pinar Puebla,Leontodon_longirostris,8,2,2,0.6433217024178118
Pinar Puebla,Leontodon_longirostris,8,3,2,0.7384353176600897
Pinar Puebla,Leontodon_longirostris,8,4,2,0.7654238342370012
Pinar Puebla,Leontodon_longirostris,8,5,2,0.7810497587889542
Pinar Puebla,Leontodon_longirostris,8,6,2,0.7774461127048087
Pinar Puebla,Leontodon_longirostris,8,7,2,0.7380118583747364
Pinar Puebla,Leontodon_longirostris,8,8,2,0.6498417235814014
Pinar Puebla,Leontodon_longirostris,8,9,2,0.5260452464270273
Pinar Puebla,Leontodon_longirostris,8,10,2,0.4437361089854927
Pinar Puebla,Leontodon_longirostris,9,1,2,0.42732949886290833
Pinar Puebla,Leontodon_longirostris,9,5,2,0.776186540638023
Pinar Puebla,Leontodon_longirostris,9,7,2,0.521971586460571
Pinar Puebla,Leontodon_longirostris,9,8,2,0.5732353827949748
Pinar Puebla,Leontodon_longirostris,9,9,2,0.37061396975312644
Pinar Puebla,Leontodon_longirostris,10,1,2,0.3534592360421399
Pinar Puebla,Leontodon_longirostris,10,2,2,0.41857447524372265
Pinar Puebla,Leontodon_longirostris,10,3,2,0.4957207952216786
Pinar Puebla,Leontodon_longirostris,10,4,2,0.5611518422575336
Pinar Puebla,Leontodon_longirostris,10,5,2,0.5931083482780715
Pinar Puebla,Leontodon_longirostris,10,6,2,0.5999503095817239
Pinar Puebla,Leontodon_longirostris,10,7,2,0.5616259955312459
Pinar Puebla,Leontodon_longirostris,10,8,2,0.2511825927490945
Pinar Puebla,Leontodon_longirostris,10,9,2,0.22609124536154795
Pinar Puebla,Leontodon_longirostris,10,10,2,0.2662578514063132
Pinar Puebla,Rosmarinus_officinalis,6,3,1,NA
Pinar Puebla,Rosmarinus_officinalis,7,4,1,NA
Pinar Puebla,Silene_colorata,9,9,2,NA
Pinar Puebla,Silene_colorata,10,8,2,NA
Pinar Puebla,Silene_colorata,10,9,2,NA
Pinar Puebla,Tolpis_barbata,2,5,2,0.051509856380909616
Pinar Puebla,Tolpis_barbata,2,7,2,0.3727059652779563
Pinar Puebla,Tolpis_barbata,8,1,2,0.9919085530631614
Pinar Puebla,Tolpis_barbata,9,9,2,0.1030196641742776
Pinar Puebla,Tolpis_barbata,10,8,2,0.2656406073718387
Pinar Puebla,Tolpis_barbata,10,9,2,0.8727059630766845
Pinar Puebla,Tolpis_barbata,10,10,2,0.43670378899291235
Pinar Puebla,Tuberaria_guttata,1,3,2,NA
Pinar Puebla,Tuberaria_guttata,1,4,2,NA
Pinar Puebla,Tuberaria_guttata,2,4,2,NA
Pinar Puebla,Tuberaria_guttata,2,5,2,NA
Pinar Puebla,Tuberaria_guttata,2,6,2,NA
Pinar Puebla,Tuberaria_guttata,2,7,2,NA
Pinar Puebla,Tuberaria_guttata,3,7,2,NA
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,2,5,3,0.9999801815963713
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,3,4,3,0.9957769094939436
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,3,5,3,0.9999998862329723
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,3,6,3,0.9999982292579721
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,3,7,3,0.99931360923960455
Pinar Villamanrique Este (Chaparral),Andryala_integrifolia,4,6,3,0.999768752899815
Pinar Villamanrique Este (Chaparral),Anemone_palmata,4,8,1,0.942890094031503
Pinar Villamanrique Este (Chaparral),Anemone_palmata,5,1,1,0.9428900940314998
Pinar Villamanrique Este (Chaparral),Anemone_palmata,5,4,1,0.9428900686921352
Pinar Villamanrique Este (Chaparral),Anemone_palmata,6,4,1,0.9428900433792075
Pinar Villamanrique Este (Chaparral),Anemone_palmata,6,5,1,0.9428900433792058
Pinar Villamanrique Este (Chaparral),Anemone_palmata,6,7,1,0.9428900940315014
Pinar Villamanrique Este (Chaparral),Anemone_palmata,7,1,1,0.8857801374371489
Pinar Villamanrique Este (Chaparral),Anemone_palmata,7,5,1,0.9428900686392552
Pinar Villamanrique Este (Chaparral),Anemone_palmata,8,1,1,0.88578013743715045
Pinar Villamanrique Este (Chaparral),Anemone_palmata,8,6,1,0.8857801626971983
Pinar Villamanrique Este (Chaparral),Anemone_palmata,9,6,1,0.9428900180927197
Pinar Villamanrique Este (Chaparral),Anemone_palmata,9,7,1,0.9428900686656952
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,2,2,0.7212148070583473
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,2,3,0.9998469350352295
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,3,2,0.5701215420587076
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,3,3,0.9999999575683555
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,4,2,0.7857372674865772
Pinar Villamanrique Este (Chaparral),Cistus_crispus,1,4,3,0.9991716078947745
