Fecha,Bosque,Ronda,Planta,X,Y,Flores,Year,Day_ISO,Day,Week_ISO,Week,Periodo
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,9,6,12,2021,139,79,20,12,3
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,8,48,2021,139,79,20,12,3
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,8,23,2021,139,79,20,12,3
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,10,9,14,2021,139,79,20,12,3
2021-05-19,Pinar Aznalcazar,8,Halimium_halimifolium,8,10,11,2021,139,79,20,12,3
2021-05-27,Pinar Aznalcazar,9,Halimium_halimifolium,9,6,2,2021,147,87,21,13,3
2021-05-27,Pinar Aznalcazar,9,Halimium_halimifolium,10,8,2,2021,147,87,21,13,3
2021-05-27,Pinar Aznalcazar,9,Halimium_halimifolium,10,8,3,2021,147,87,21,13,3
2021-05-27,Pinar Aznalcazar,9,Halimium_halimifolium,10,9,2,2021,147,87,21,13,3
2021-05-27,Pinar Aznalcazar,9,Halimium_halimifolium,8,10,1,2021,147,87,21,13,3
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,1,1,5,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,2,1,5,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,3,1,2,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,2,4,8,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,3,6,18,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,1,7,6,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,1,8,2,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,2,10,3,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,3,10,5,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,4,1,2,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,4,2,7,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,6,1,10,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,6,1,15,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,6,2,14,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,4,2,7,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,5,7,2,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,7,1,10,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,9,2,9,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,9,4,9,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,8,10,5,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Cistus_salviifolius,9,10,18,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Lavandula_stoechas,4,7,310,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Rosmarinus_officinalis,6,3,17,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,1,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,2,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,3,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,4,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,5,2,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,5,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,5,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,5,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,4,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,6,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,7,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,7,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,5,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,8,7,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,1,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,2,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,2,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,3,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,8,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,9,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,10,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,10,9,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,10,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,10,10,1,2021,76,16,11,3,1
2021-03-17,Pinar Puebla,2,Anemone_palmata,10,10,1,2021,76,16,11,3,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,1,1,2,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,2,1,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,3,1,5,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,1,2,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,2,4,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,3,6,6,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,1,7,10,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,1,8,6,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,3,10,9,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,2,10,7,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,4,1,4,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,4,2,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,4,6,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,6,1,22,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,6,2,4,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,6,1,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,5,7,1,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,4,8,1,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,4,9,2,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,7,1,20,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,9,2,4,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,9,4,11,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,7,7,27,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,8,10,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Cistus_salviifolius,9,10,24,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Rosmarinus_officinalis,6,3,3,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,7,8,60,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,7,8,450,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,9,6,45,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,3,10,135,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,4,7,140,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,4,8,210,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,7,1,250,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,7,4,432,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,9,3,160,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,9,5,286,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,7,6,160,2021,85,25,12,4,1
2021-03-26,Pinar Puebla,3,Lavandula_stoechas,6,6,280,2021,85,25,12,4,1
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,1,2,7,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,4,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,1,7,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,3,6,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,4,6,4,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,5,7,2,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,2,10,3,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,5,1,2,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,6,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,9,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Cistus_salviifolius,4,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,4,675,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,1,240,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,9,3,120,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,9,5,345,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,4,7,160,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,4,8,380,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,3,10,90,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,6,6,300,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,6,80,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,6,80,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,8,80,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Lavandula_stoechas,7,8,580,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,1,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,2,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,3,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,4,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,5,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,5,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,5,1,2021,98,38,14,6,2
2021-04-08,Pinar Puebla,4,Leontodon_longirostris,1,5,1,2021,98,38,14,6,2
