Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo,node1,Polinizador,Planta1,X1,Y1,time_of_day,X2,Y2,node2,Planta2,step_length,angle,turning_angle,change_plant_sp,Periodo,richness1,richness2,total_number_flowers1,total_number_flowers2,flowers_sp1_XY1,flowers_sp1_XY2,flowers_sp2_XY1,flowers_sp2_XY2,delta_richness,delta_total_flowers,delta_flowers_sp1,delta_flowers_sp2
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-08,8,Lasioglossum_morio,Rosmarinus_officinalis,9,4,14:00 - 16:05,9,4,9,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,27,27,27,27,27,27,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-08,9,Lasioglossum_morio,Rosmarinus_officinalis,9,4,14:00 - 16:05,9,4,10,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,27,27,27,27,27,27,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-08,10,Lasioglossum_morio,Rosmarinus_officinalis,9,4,14:00 - 16:05,8,5,1,Rosmarinus_officinalis,1.4142135623730951,-45,-45,FALSE,1,1,1,27,480,27,480,27,480,0,453,453,453
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-08,1,Lasioglossum_morio,Rosmarinus_officinalis,8,5,14:00 - 16:05,8,5,2,Rosmarinus_officinalis,0,0,NA,FALSE,1,1,1,480,480,480,480,480,480,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-08,2,Lasioglossum_morio,Rosmarinus_officinalis,8,5,14:00 - 16:05,9,4,1,Rosmarinus_officinalis,1.4142135623730951,-45,-45,FALSE,1,1,1,480,27,480,27,480,27,0,-453,-453,-453
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,1,Lycaena_phlaeas,Rosmarinus_officinalis,4,6,14:00 - 16:05,4,6,2,Rosmarinus_officinalis,0,0,NA,FALSE,1,1,1,138,138,138,138,138,138,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,2,Lycaena_phlaeas,Rosmarinus_officinalis,4,6,14:00 - 16:05,4,6,3,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,138,138,138,138,138,138,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,3,Lycaena_phlaeas,Rosmarinus_officinalis,4,6,14:00 - 16:05,4,6,4,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,138,138,138,138,138,138,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,4,Lycaena_phlaeas,Rosmarinus_officinalis,4,6,14:00 - 16:05,9,4,1,Rosmarinus_officinalis,5.385164807134504,-21.80140948635181,-21.80140948635181,FALSE,1,1,1,138,27,138,27,138,27,0,-111,-111,-111
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,1,Lycaena_phlaeas,Rosmarinus_officinalis,9,4,14:00 - 16:05,9,4,2,Rosmarinus_officinalis,0,0,NA,FALSE,1,1,1,27,27,27,27,27,27,0,0,0,0
2021,62,09,1,14:30:00,Pinar Villamanrique Este (Chaparral),VEV1-09,2,Lycaena_phlaeas,Rosmarinus_officinalis,9,4,14:00 - 16:05,9,4,3,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,27,27,27,27,27,27,0,0,0,0
2021,71,10,2,11:00:00,Pinar Villamanrique Este (Chaparral),VEV2-01,1,Lasioglossum_morio,Cistus_ladanifer,5,10,10:00 - 11:59,5,10,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,32,32,32,32,32,32,0,0,0,0
2021,71,10,2,11:00:00,Pinar Villamanrique Este (Chaparral),VEV2-01,2,Lasioglossum_morio,Cistus_ladanifer,5,10,10:00 - 11:59,6,10,1,Cistus_ladanifer,1,0,0,FALSE,1,1,1,32,7,32,7,32,7,0,-25,-25,-25
2021,71,10,2,11:00:00,Pinar Villamanrique Este (Chaparral),VEV2-01,1,Lasioglossum_morio,Cistus_ladanifer,6,10,10:00 - 11:59,6,10,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,7,7,7,7,7,7,0,0,0,0
2021,71,10,2,11:15:00,Pinar Villamanrique Este (Chaparral),VEV2-02,1,Episyrphus_balteatus,Cistus_ladanifer,6,10,10:00 - 11:59,5,10,1,Cistus_ladanifer,1,-0,NA,FALSE,1,1,1,7,32,7,32,7,32,0,25,25,25
2021,71,10,2,11:15:00,Pinar Villamanrique Este (Chaparral),VEV2-02,1,Episyrphus_balteatus,Cistus_ladanifer,5,10,10:00 - 11:59,6,10,1,Cistus_ladanifer,1,0,NA,FALSE,1,1,1,32,7,32,7,32,7,0,-25,-25,-25
2021,71,10,2,11:20:00,Pinar Villamanrique Este (Chaparral),VEV2-03,1,Xylocopa_cantabrita,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:20:00,Pinar Villamanrique Este (Chaparral),VEV2-03,2,Xylocopa_cantabrita,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,3,Cistus_ladanifer,0,0,0,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:20:00,Pinar Villamanrique Este (Chaparral),VEV2-03,3,Xylocopa_cantabrita,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,4,Cistus_ladanifer,0,0,0,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:35:00,Pinar Villamanrique Este (Chaparral),VEV2-04,1,Empis_tesellata,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:35:00,Pinar Villamanrique Este (Chaparral),VEV2-04,2,Empis_tesellata,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,3,Cistus_ladanifer,0,0,0,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:40:00,Pinar Villamanrique Este (Chaparral),VEV2-05,1,Eucera_sp,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:50:00,Pinar Villamanrique Este (Chaparral),VEV2-06,1,Lasioglossum_morio,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,2,Cistus_ladanifer,0,0,NA,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,11:50:00,Pinar Villamanrique Este (Chaparral),VEV2-06,2,Lasioglossum_morio,Cistus_ladanifer,10,2,10:00 - 11:59,10,2,3,Cistus_ladanifer,0,0,0,FALSE,1,1,1,37,37,37,37,37,37,0,0,0,0
2021,71,10,2,12:05:00,Pinar Villamanrique Este (Chaparral),VEV2-07,1,Bombus_terrestris,Rosmarinus_officinalis,4,6,12:00 - 13:59,4,6,2,Rosmarinus_officinalis,0,0,NA,FALSE,1,1,1,138,138,138,138,138,138,0,0,0,0
2021,71,10,2,12:05:00,Pinar Villamanrique Este (Chaparral),VEV2-07,2,Bombus_terrestris,Rosmarinus_officinalis,4,6,12:00 - 13:59,4,6,3,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,138,138,138,138,138,138,0,0,0,0
2021,71,10,2,12:05:00,Pinar Villamanrique Este (Chaparral),VEV2-07,3,Bombus_terrestris,Rosmarinus_officinalis,4,6,12:00 - 13:59,6,7,1,Anemone_palmata,2.23606797749979,26.56505117707799,26.56505117707799,TRUE,1,1,1,138,1,138,NA,NA,1,0,-137,NA,NA
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,1,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,2,Rosmarinus_officinalis,0,0,NA,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,2,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,3,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,3,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,4,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,4,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,5,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,5,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,6,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,6,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,7,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,7,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,8,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,8,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,9,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,9,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,10,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,10,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,11,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,11,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,12,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,12,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,13,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,13,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,14,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,14,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,15,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,15,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,16,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,16,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,17,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,17,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,18,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,18,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,19,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,19,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,20,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,20,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,21,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,21,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,22,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,22,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,23,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,23,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,24,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,24,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,25,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,25,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,26,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,26,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,27,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,27,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,28,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,28,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,29,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,29,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,30,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,30,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,31,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,31,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,32,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,32,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,33,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,33,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,34,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,34,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,35,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,35,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,36,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,36,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,37,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,37,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,38,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,38,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,39,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,39,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,40,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,40,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,41,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,41,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,42,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,42,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,43,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,43,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,44,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,44,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,45,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,45,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,46,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,46,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,47,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,47,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,48,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,48,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,49,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,49,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,50,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,50,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,51,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,51,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,52,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,52,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,53,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,53,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,54,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,54,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,55,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,55,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,56,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,56,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,57,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,57,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,58,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,58,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,59,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,59,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,60,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,60,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,61,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,61,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,62,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,62,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,63,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,63,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,64,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,64,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,65,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,65,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,66,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,66,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,67,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,67,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,68,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,68,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,69,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,69,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,70,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,70,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,71,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,71,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,72,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,72,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,73,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,73,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,74,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
2021,71,10,2,12:10:00,Pinar Villamanrique Este (Chaparral),VEV2-08,74,Apis_mellifera,Rosmarinus_officinalis,6,9,12:00 - 13:59,6,9,75,Rosmarinus_officinalis,0,0,0,FALSE,1,1,1,288,288,288,288,288,288,0,0,0,0
