"Fecha","Bosque","X.Y","Planta","Flores","Observaciones","Periodo","x","y"
0021-05-20,1,"17.1","Bellis perennis",27,"",2,"17","1"
0021-05-20,1,"17.1","Ranunculus repens",2,"",2,"17","1"
0021-05-20,1,"17.1","Taraxacum sp.",1,"",2,"17","1"
0021-05-20,1,"16.1","Bellis perennis",52,"",2,"16","1"
0021-05-20,1,"16.1","Taraxacum sp.",3,"",2,"16","1"
0021-05-20,1,"15.1","Bellis perennis",1,"",2,"15","1"
0021-05-20,1,"15.1","Ranunculus repens",1,"",2,"15","1"
0021-05-20,1,"15.1","Scilla verna",3,"",2,"15","1"
0021-05-20,1,"15.1","Hutchinsia alpina",11,"",2,"15","1"
0021-05-20,1,"14.1","Geranium robertianum",1,"",2,"14","1"
0021-05-20,1,"14.1","Vicia pyrenaica",9,"",2,"14","1"
0021-05-20,1,"14.1","Ranunculus repens",1,"",2,"14","1"
0021-05-20,1,"14.1","Bellis perennis",13,"",2,"14","1"
0021-05-20,1,"14.1","Hutchinsia alpina",95,"",2,"14","1"
0021-05-20,1,"13.1","Bellis perennis",10,"",2,"13","1"
0021-05-20,1,"13.1","Hutchinsia alpina",44,"",2,"13","1"
0021-05-20,1,"13.1","Viola riviniana",1,"",2,"13","1"
0021-05-20,1,"12.1","Bellis perennis",5,"",2,"12","1"
0021-05-20,1,"12.1","Scilla verna",4,"",2,"12","1"
0021-05-20,1,"12.1","Viola riviniana",1,"",2,"12","1"
0021-05-20,1,"12.1","Potentilla sterilis",1,"",2,"12","1"
0021-05-20,1,"11.1","Ranunculus repens",3,"",2,"11","1"
0021-05-20,1,"11.1","Bellis perennis",8,"",2,"11","1"
0021-05-20,1,"11.1","Scilla verna",2,"",2,"11","1"
0021-05-20,1,"10.1","Ranunculus repens",1,"",2,"10","1"
0021-05-20,1,"10.1","Bellis perennis",17,"",2,"10","1"
0021-05-20,1,"10.1","Polygala vulgaris",4,"",2,"10","1"
0021-05-20,1,"9.1","Bellis perennis",17,"",2,"9","1"
0021-05-20,1,"9.1","Ranunculus repens",1,"",2,"9","1"
0021-05-20,1,"8.1","Bellis perennis",3,"",2,"8","1"
0021-05-20,1,"8.1","Vicia pyrenaica",2,"",2,"8","1"
0021-05-20,1,"8.1","Potentilla montana",1,"",2,"8","1"
0021-05-20,1,"7.1","Scilla verna",4,"",2,"7","1"
0021-05-20,1,"7.1","Vicia pyrenaica",1,"",2,"7","1"
0021-05-20,1,"7.1","Bellis perennis",4,"",2,"7","1"
0021-05-20,1,"7.1","Ranunculus repens",1,"",2,"7","1"
0021-05-20,1,"7.1","Viola riviniana",1,"",2,"7","1"
0021-05-20,1,"6.1","Erysimum gorbeanum",2,"",2,"6","1"
0021-05-20,1,"6.1","Viola riviniana",2,"",2,"6","1"
0021-05-20,1,"6.1","Bellis perennis",1,"",2,"6","1"
0021-05-20,1,"5.1","Viola riviniana",5,"",2,"5","1"
0021-05-20,1,"5.1","Scilla verna",5,"",2,"5","1"
0021-05-20,1,"5.1","Bellis perennis",2,"",2,"5","1"
0021-05-20,1,"4.1","Bellis perennis",8,"",2,"4","1"
0021-05-20,1,"3.1","Bellis perennis",13,"",2,"3","1"
0021-05-20,1,"3.1","Ranunculus repens",3,"",2,"3","1"
0021-05-20,1,"3.1","Polygala vulgaris",8,"",2,"3","1"
0021-05-20,1,"3.1","Erinus alpinus",3,"",2,"3","1"
0021-05-20,1,"2.1","Scilla verna",3,"",2,"2","1"
0021-05-20,1,"2.1","Bellis perennis",15,"",2,"2","1"
0021-05-20,1,"2.1","Taraxacum sp.",1,"",2,"2","1"
0021-05-20,1,"1.1","Bellis perennis",4,"",2,"1","1"
0021-05-20,1,"1.1","Polygala vulgaris",4,"",2,"1","1"
0021-05-20,1,"0.1","Bellis perennis",7,"",2,"0","1"
0021-05-20,1,"0.1","Ranunculus repens",1,"",2,"0","1"
0021-05-20,1,"0.1","Ajuga reptans",4,"",2,"0","1"
0021-05-20,1,"0.11","Polygala vulgaris",6,"",2,"0","11"
0021-05-20,1,"1.11","Ranunculus repens",1,"",2,"1","11"
0021-05-20,1,"1.11","Viola riviniana",1,"",2,"1","11"
0021-05-20,1,"1.11","Polygala vulgaris",5,"",2,"1","11"
0021-05-20,1,"2.11","Bellis perennis",5,"",2,"2","11"
0021-05-20,1,"3.11","Bellis perennis",13,"",2,"3","11"
0021-05-20,1,"3.11","Polygala vulgaris",4,"",2,"3","11"
0021-05-20,1,"3.11","Taraxacum sp.",1,"",2,"3","11"
0021-05-20,1,"4.11","Bellis perennis",6,"",2,"4","11"
0021-05-20,1,"4.11","Viola riviniana",1,"",2,"4","11"
0021-05-20,1,"5.11","Bellis perennis",6,"",2,"5","11"
0021-05-20,1,"5.11","Polygala vulgaris",4,"",2,"5","11"
0021-05-20,1,"6.11","Bellis perennis",13,"",2,"6","11"
0021-05-20,1,"6.11","Veronica sp.",2,"",2,"6","11"
0021-05-20,1,"6.11","Viola riviniana",1,"",2,"6","11"
0021-05-20,1,"7.11","Ranunculus repens",4,"",2,"7","11"
0021-05-20,1,"7.11","Bellis perennis",9,"",2,"7","11"
0021-05-20,1,"7.11","Viola riviniana",2,"",2,"7","11"
0021-05-20,1,"8.11","Bellis perennis",4,"",2,"8","11"
0021-05-20,1,"8.11","Ranunculus repens",1,"",2,"8","11"
0021-05-20,1,"8.11","Taraxacum sp.",1,"",2,"8","11"
0021-05-20,1,"8.11","Vicia pyrenaica",1,"",2,"8","11"
0021-05-20,1,"9.11","Bellis perennis",16,"",2,"9","11"
0021-05-20,1,"10.11","Bellis perennis",14,"",2,"10","11"
0021-05-20,1,"10.11","Scilla verna",3,"",2,"10","11"
0021-05-20,1,"11.11","Bellis perennis",3,"",2,"11","11"
0021-05-20,1,"11.11","Hutchinsia alpina",6,"",2,"11","11"
0021-05-20,1,"11.11","Ranunculus repens",1,"",2,"11","11"
0021-05-20,1,"12.11","Bellis perennis",5,"",2,"12","11"
0021-05-20,1,"13.11","Bellis perennis",3,"",2,"13","11"
0021-05-20,1,"13.11","Hutchinsia alpina",33,"",2,"13","11"
0021-05-20,1,"14.11","Vicia pyrenaica",2,"",2,"14","11"
0021-05-20,1,"14.11","Bellis perennis",6,"",2,"14","11"
0021-05-20,1,"14.11","Hutchinsia alpina",54,"",2,"14","11"
0021-05-20,1,"15.11","Ranunculus repens",1,"",2,"15","11"
0021-05-20,1,"15.11","Bellis perennis",10,"",2,"15","11"
0021-05-20,1,"15.11","Veronica sp.",10,"",2,"15","11"
0021-05-20,1,"15.11","Taraxacum sp.",1,"",2,"15","11"
0021-05-20,1,"15.11","Scilla verna",22,"",2,"15","11"
0021-05-20,1,"16.11","Bellis perennis",10,"",2,"16","11"
0021-05-20,1,"17.11","Bellis perennis",19,"",2,"17","11"
0021-05-20,1,"17.11","Scilla verna",3,"",2,"17","11"
0021-05-20,1,"17.11","Ranunculus repens",1,"",2,"17","11"
0021-05-20,1,"17.11","Vicia pyrenaica",2,"",2,"17","11"
0021-05-20,1,"17.11","Viola riviniana",1,"",2,"17","11"
0021-05-20,1,"18.11","Bellis perennis",15,"",2,"18","11"
0021-05-20,1,"18.11","Ranunculus repens",3,"",2,"18","11"
0021-05-20,1,"19.11","Bellis perennis",23,"",2,"19","11"
0021-05-20,1,"19.11","Ranunculus repens",1,"",2,"19","11"
0021-05-20,1,"19.11","Potentilla sterilis",1,"",2,"19","11"
0021-05-20,1,"20.11","Bellis perennis",42,"",2,"20","11"
0021-05-20,1,"20.11","Ranunculus repens",1,"",2,"20","11"
0021-05-20,1,"21.11","Bellis perennis",14,"",2,"21","11"
0021-05-20,1,"21.11","Scilla verna",5,"",2,"21","11"
0021-05-20,1,"22.11","Bellis perennis",24,"",2,"22","11"
0021-05-20,1,"22.11","Scilla verna",3,"",2,"22","11"
0021-05-20,1,"22.11","Viola riviniana",1,"",2,"22","11"
0021-05-20,1,"23.11","Bellis perennis",21,"",2,"23","11"
0021-05-20,1,"23.11","Ranunculus repens",3,"",2,"23","11"
0021-05-20,1,"23.11","Scilla verna",1,"",2,"23","11"
0021-05-20,1,"24.11","Bellis perennis",8,"",2,"24","11"
0021-05-20,1,"24.11","Ranunculus repens",1,"",2,"24","11"
0021-05-20,1,"24.18","Bellis perennis",19,"",2,"24","18"
0021-05-20,1,"24.18","Taraxacum sp.",14,"",2,"24","18"
0021-05-20,1,"24.18","Veronica sp.",5,"",2,"24","18"
0021-05-20,1,"23.18","Bellis perennis",12,"",2,"23","18"
0021-05-20,1,"23.18","Taraxacum sp.",10,"",2,"23","18"
0021-05-20,1,"23.18","Viola riviniana",3,"",2,"23","18"
0021-05-20,1,"23.18","Scilla verna",5,"",2,"23","18"
0021-05-20,1,"22.18","Viola riviniana",2,"",2,"22","18"
0021-05-20,1,"22.18","Bellis perennis",4,"",2,"22","18"
0021-05-20,1,"22.18","Taraxacum sp.",5,"",2,"22","18"
0021-05-20,1,"21.18","Bellis perennis",26,"",2,"21","18"
0021-05-20,1,"21.18","Taraxacum sp.",3,"",2,"21","18"
0021-05-20,1,"21.18","Veronica sp.",3,"",2,"21","18"
0021-05-20,1,"20.18","Hutchinsia alpina",19,"",2,"20","18"
0021-05-20,1,"20.18","Taraxacum sp.",5,"",2,"20","18"
0021-05-20,1,"20.18","Bellis perennis",6,"",2,"20","18"
0021-05-20,1,"20.18","Potentilla sterilis",1,"",2,"20","18"
0021-05-20,1,"19.18","Hutchinsia alpina",6,"",2,"19","18"
0021-05-20,1,"19.18","Taraxacum sp.",7,"",2,"19","18"
0021-05-20,1,"19.18","Bellis perennis",25,"",2,"19","18"
0021-05-20,1,"18.18","Bellis perennis",31,"",2,"18","18"
0021-05-20,1,"18.18","Taraxacum sp.",12,"",2,"18","18"
0021-05-20,1,"17.18","Bellis perennis",37,"",2,"17","18"
0021-05-20,1,"17.18","Taraxacum sp.",9,"",2,"17","18"
0021-05-20,1,"17.18","Ranunculus repens",1,"",2,"17","18"
0021-05-20,1,"16.18","Bellis perennis",32,"",2,"16","18"
0021-05-20,1,"16.18","Taraxacum sp.",4,"",2,"16","18"
0021-05-20,1,"15.18","Bellis perennis",33,"",2,"15","18"
0021-05-20,1,"15.18","Taraxacum sp.",12,"",2,"15","18"
0021-05-20,1,"15.18","Veronica sp.",5,"",2,"15","18"
0021-05-20,1,"14.18","Bellis perennis",25,"",2,"14","18"
0021-05-20,1,"14.18","Taraxacum sp.",3,"",2,"14","18"
0021-05-20,1,"14.18","Veronica sp.",5,"",2,"14","18"
0021-05-20,1,"13.18","Taraxacum sp.",7,"",2,"13","18"
0021-05-20,1,"13.18","Bellis perennis",52,"",2,"13","18"
0021-05-20,1,"13.18","Veronica sp.",4,"",2,"13","18"
0021-05-20,1,"12.18","Vicia pyrenaica",3,"",2,"12","18"
0021-05-20,1,"12.18","Bellis perennis",11,"",2,"12","18"
0021-05-20,1,"12.18","Taraxacum sp.",5,"",2,"12","18"
0021-05-20,1,"11.18","Taraxacum sp.",9,"",2,"11","18"
0021-05-20,1,"11.18","Vicia pyrenaica",2,"",2,"11","18"
0021-05-20,1,"11.18","Bellis perennis",29,"",2,"11","18"
0021-05-20,1,"11.18","Ranunculus repens",2,"",2,"11","18"
0021-05-20,1,"10.18","Taraxacum sp.",16,"",2,"10","18"
0021-05-20,1,"10.18","Bellis perennis",17,"",2,"10","18"
0021-05-20,1,"9.18","Bellis perennis",5,"",2,"9","18"
0021-05-20,1,"9.18","Veronica sp.",4,"",2,"9","18"
0021-05-20,1,"8.18","Ranunculus repens",3,"",2,"8","18"
0021-05-20,1,"8.18","Bellis perennis",6,"",2,"8","18"
0021-05-20,1,"8.18","Taraxacum sp.",1,"",2,"8","18"
0021-05-20,1,"7.18","Pinguicula grandiflora",5,"",2,"7","18"
0021-05-20,1,"7.18","Ranunculus repens",1,"",2,"7","18"
0021-05-20,1,"7.18","Bellis perennis",15,"",2,"7","18"
0021-05-20,1,"7.18","Taraxacum sp.",3,"",2,"7","18"
0021-05-20,1,"6.18","Pinguicula grandiflora",6,"",2,"6","18"
0021-05-20,1,"6.18","Taraxacum sp.",8,"",2,"6","18"
0021-05-20,1,"6.18","Bellis perennis",14,"",2,"6","18"
0021-05-20,1,"5.18","Bellis perennis",5,"",2,"5","18"
0021-05-20,1,"5.18","Taraxacum sp.",3,"",2,"5","18"
0021-05-20,1,"4.18","Pinguicula grandiflora",1,"",2,"4","18"
0021-05-20,1,"4.18","Taraxacum sp.",2,"",2,"4","18"
0021-05-20,1,"4.18","Bellis perennis",1,"",2,"4","18"
0021-05-20,1,"4.18","Polygala vulgaris",2,"",2,"4","18"
0021-05-20,1,"3.18","Taraxacum sp.",6,"",2,"3","18"
0021-05-20,1,"3.18","Bellis perennis",2,"",2,"3","18"
0021-05-20,1,"3.18","Pinguicula grandiflora",4,"",2,"3","18"
0021-05-20,1,"2.18","Pinguicula grandiflora",6,"",2,"2","18"
0021-05-20,1,"2.18","Viola riviniana",1,"",2,"2","18"
0021-05-20,1,"2.18","Taraxacum sp.",2,"",2,"2","18"
0021-05-20,1,"1.18","Pinguicula grandiflora",4,"",2,"1","18"
0021-05-20,1,"1.18","Viola riviniana",3,"",2,"1","18"
0021-05-20,1,"1.18","Taraxacum sp.",6,"",2,"1","18"
0021-05-20,1,"1.18","Bellis perennis",4,"",2,"1","18"
0021-05-20,1,"0.18","Taraxacum sp.",11,"",2,"0","18"
0021-05-20,1,"0.18","Pinguicula grandiflora",2,"",2,"0","18"
0021-05-20,1,"0.18","Bellis perennis",2,"",2,"0","18"
0021-05-20,1,"0.17","Bellis perennis",3,"",2,"0","17"
0021-05-20,1,"0.17","Taraxacum sp.",3,"",2,"0","17"
0021-05-20,1,"1.17","Potentilla sterilis",1,"",2,"1","17"
0021-05-20,1,"1.17","Viola riviniana",1,"",2,"1","17"
0021-05-20,1,"1.17","Ranunculus repens",1,"",2,"1","17"
0021-05-20,1,"2.17","Taraxacum sp.",5,"",2,"2","17"
0021-05-20,1,"2.17","Bellis perennis",11,"",2,"2","17"
0021-05-20,1,"2.17","Pinguicula grandiflora",1,"",2,"2","17"
0021-05-20,1,"2.17","Polygala vulgaris",2,"",2,"2","17"
0021-05-20,1,"3.17","Scilla verna",7,"",2,"3","17"
0021-05-20,1,"3.17","Bellis perennis",3,"",2,"3","17"
0021-05-20,1,"3.17","Taraxacum sp.",1,"",2,"3","17"
0021-05-20,1,"4.17","Taraxacum sp.",7,"",2,"4","17"
0021-05-20,1,"4.17","Viola riviniana",2,"",2,"4","17"
0021-05-20,1,"4.17","Pinguicula grandiflora",1,"",2,"4","17"
0021-05-20,1,"4.17","Bellis perennis",19,"",2,"4","17"
0021-05-20,1,"4.17","Polygala vulgaris",6,"",2,"4","17"
0021-05-20,1,"5.17","Bellis perennis",11,"",2,"5","17"
0021-05-20,1,"6.17","Bellis perennis",12,"",2,"6","17"
0021-05-20,1,"6.17","Taraxacum sp.",8,"",2,"6","17"
0021-05-20,1,"7.17","Bellis perennis",5,"",2,"7","17"
0021-05-20,1,"7.17","Hutchinsia alpina",11,"",2,"7","17"
0021-05-20,1,"8.17","Taraxacum sp.",7,"",2,"8","17"
0021-05-20,1,"8.17","Bellis perennis",16,"",2,"8","17"
0021-05-20,1,"8.17","Ranunculus repens",2,"",2,"8","17"
0021-05-20,1,"9.17","Taraxacum sp.",3,"",2,"9","17"
0021-05-20,1,"9.17","Bellis perennis",12,"",2,"9","17"
0021-05-20,1,"9.17","Scilla verna",3,"",2,"9","17"
0021-05-20,1,"10.17","Taraxacum sp.",4,"",2,"10","17"
0021-05-20,1,"10.17","Bellis perennis",17,"",2,"10","17"
0021-05-20,1,"10.17","Veronica sp.",1,"",2,"10","17"
0021-05-20,1,"11.17","Bellis perennis",46,"",2,"11","17"
0021-05-20,1,"11.17","Taraxacum sp.",20,"",2,"11","17"
0021-05-20,1,"11.17","Vicia pyrenaica",1,"",2,"11","17"
0021-05-20,1,"11.17","Ranunculus repens",2,"",2,"11","17"
0021-05-20,1,"12.17","Hutchinsia alpina",12,"",2,"12","17"
0021-05-20,1,"12.17","Bellis perennis",8,"",2,"12","17"
0021-05-20,1,"12.17","Veronica sp.",2,"",2,"12","17"
0021-05-20,1,"13.17","Bellis perennis",17,"",2,"13","17"
0021-05-20,1,"13.17","Veronica sp.",10,"",2,"13","17"
0021-05-20,1,"13.17","Vicia pyrenaica",1,"",2,"13","17"
0021-05-20,1,"14.17","Veronica sp.",6,"",2,"14","17"
0021-05-20,1,"14.17","Bellis perennis",5,"",2,"14","17"
0021-05-20,1,"14.17","Taraxacum sp.",3,"",2,"14","17"
0021-05-20,1,"15.17","Taraxacum sp.",5,"",2,"15","17"
0021-05-20,1,"15.17","Bellis perennis",19,"",2,"15","17"
0021-05-20,1,"15.17","Ranunculus repens",2,"",2,"15","17"
0021-05-20,1,"16.17","Bellis perennis",24,"",2,"16","17"
0021-05-20,1,"16.17","Taraxacum sp.",4,"",2,"16","17"
0021-05-20,1,"17.17","Taraxacum sp.",7,"",2,"17","17"
0021-05-20,1,"17.17","Bellis perennis",15,"",2,"17","17"
0021-05-20,1,"17.17","Helleborus viridis",2,"",2,"17","17"
0021-05-20,1,"18.17","Taraxacum sp.",12,"",2,"18","17"
0021-05-20,1,"18.17","Bellis perennis",13,"",2,"18","17"
0021-05-20,1,"18.17","Veronica sp.",2,"",2,"18","17"
0021-05-20,1,"18.17","Hutchinsia alpina",17,"",2,"18","17"
0021-05-20,1,"19.17","Taraxacum sp.",12,"",2,"19","17"
0021-05-20,1,"19.17","Bellis perennis",28,"",2,"19","17"
0021-05-20,1,"19.17","Scilla verna",6,"",2,"19","17"
0021-05-20,1,"20.17","Bellis perennis",19,"",2,"20","17"
0021-05-20,1,"20.17","Taraxacum sp.",10,"",2,"20","17"
0021-05-20,1,"21.17","Bellis perennis",23,"",2,"21","17"
0021-05-20,1,"21.17","Taraxacum sp.",2,"",2,"21","17"
0021-05-20,1,"21.17","Ranunculus repens",1,"",2,"21","17"
0021-05-20,1,"22.17","Viola riviniana",1,"",2,"22","17"
0021-05-20,1,"22.17","Bellis perennis",15,"",2,"22","17"
0021-05-20,1,"22.17","Taraxacum sp.",3,"",2,"22","17"
0021-05-20,1,"23.17","Taraxacum sp.",8,"",2,"23","17"
0021-05-20,1,"23.17","Bellis perennis",37,"",2,"23","17"
0021-05-20,1,"23.17","Ranunculus repens",1,"",2,"23","17"
0021-05-20,1,"24.17","Taraxacum sp.",2,"",2,"24","17"
0021-05-20,1,"24.17","Ranunculus repens",2,"",2,"24","17"
0021-05-20,1,"24.17","Bellis perennis",5,"",2,"24","17"
0021-05-20,1,"24.16","Taraxacum sp.",5,"",2,"24","16"
0021-05-20,1,"24.16","Bellis perennis",15,"",2,"24","16"
0021-05-20,1,"23.16","Taraxacum sp.",9,"",2,"23","16"
0021-05-20,1,"23.16","Bellis perennis",18,"",2,"23","16"
0021-05-20,1,"23.16","Viola riviniana",2,"",2,"23","16"
0021-05-20,1,"22.16","Taraxacum sp.",6,"",2,"22","16"
0021-05-20,1,"22.16","Bellis perennis",19,"",2,"22","16"
0021-05-20,1,"22.16","Ranunculus repens",2,"",2,"22","16"
0021-05-20,1,"21.16","Bellis perennis",24,"",2,"21","16"
0021-05-20,1,"21.16","Taraxacum sp.",4,"",2,"21","16"
0021-05-20,1,"21.16","Scilla verna",2,"",2,"21","16"
0021-05-20,1,"21.16","Potentilla montana",3,"",2,"21","16"
0021-05-20,1,"20.16","Taraxacum sp.",7,"",2,"20","16"
0021-05-20,1,"20.16","Bellis perennis",21,"",2,"20","16"
0021-05-20,1,"19.16","Bellis perennis",32,"",2,"19","16"
0021-05-20,1,"19.16","Taraxacum sp.",13,"",2,"19","16"
0021-05-20,1,"18.16","Scilla verna",2,"",2,"18","16"
0021-05-20,1,"18.16","Taraxacum sp.",6,"",2,"18","16"
0021-05-20,1,"18.16","Bellis perennis",6,"",2,"18","16"
0021-05-20,1,"18.16","Ranunculus repens",1,"",2,"18","16"
0021-05-20,1,"17.16","Bellis perennis",19,"",2,"17","16"
0021-05-20,1,"17.16","Taraxacum sp.",3,"",2,"17","16"
0021-05-20,1,"17.16","Viola riviniana",1,"",2,"17","16"
0021-05-20,1,"16.16","Taraxacum sp.",7,"",2,"16","16"
0021-05-20,1,"16.16","Bellis perennis",11,"",2,"16","16"
0021-05-20,1,"16.16","Veronica sp.",17,"",2,"16","16"
0021-05-20,1,"16.16","Potentilla sterilis",2,"",2,"16","16"
0021-05-20,1,"15.16","Veronica sp.",19,"",2,"15","16"
0021-05-20,1,"15.16","Taraxacum sp.",1,"",2,"15","16"
0021-05-20,1,"15.16","Bellis perennis",10,"",2,"15","16"
0021-05-20,1,"14.16","Bellis perennis",24,"",2,"14","16"
0021-05-20,1,"14.16","Taraxacum sp.",5,"",2,"14","16"
0021-05-20,1,"14.16","Ranunculus repens",2,"",2,"14","16"
0021-05-20,1,"14.16","Veronica sp.",6,"",2,"14","16"
0021-05-20,1,"13.16","Veronica sp.",5,"",2,"13","16"
0021-05-20,1,"13.16","Ranunculus repens",4,"",2,"13","16"
0021-05-20,1,"13.16","Taraxacum sp.",3,"",2,"13","16"
0021-05-20,1,"13.16","Bellis perennis",24,"",2,"13","16"
0021-05-20,1,"12.16","Bellis perennis",4,"",2,"12","16"
0021-05-20,1,"12.16","Hutchinsia alpina",8,"",2,"12","16"
0021-05-20,1,"11.16","Vicia pyrenaica",3,"",2,"11","16"
0021-05-20,1,"11.16","Ranunculus repens",1,"",2,"11","16"
0021-05-20,1,"11.16","Hutchinsia alpina",115,"",2,"11","16"
0021-05-20,1,"10.16","Taraxacum sp.",7,"",2,"10","16"
0021-05-20,1,"10.16","Bellis perennis",7,"",2,"10","16"
0021-05-20,1,"9.16","Bellis perennis",11,"",2,"9","16"
0021-05-20,1,"9.16","Viola riviniana",1,"",2,"9","16"
0021-05-20,1,"9.16","Taraxacum sp.",2,"",2,"9","16"
0021-05-20,1,"9.16","Scilla verna",4,"",2,"9","16"
0021-05-20,1,"8.16","Taraxacum sp.",5,"",2,"8","16"
0021-05-20,1,"8.16","Ranunculus repens",1,"",2,"8","16"
0021-05-20,1,"8.16","Bellis perennis",16,"",2,"8","16"
0021-05-20,1,"7.16","Taraxacum sp.",7,"",2,"7","16"
0021-05-20,1,"7.16","Bellis perennis",8,"",2,"7","16"
0021-05-20,1,"6.16","Bellis perennis",18,"",2,"6","16"
0021-05-20,1,"6.16","Taraxacum sp.",1,"",2,"6","16"
0021-05-20,1,"5.16","Taraxacum sp.",2,"",2,"5","16"
0021-05-20,1,"5.16","Bellis perennis",6,"",2,"5","16"
0021-05-20,1,"4.16","Taraxacum sp.",1,"",2,"4","16"
0021-05-20,1,"4.16","Bellis perennis",7,"",2,"4","16"
0021-05-20,1,"4.16","Polygala vulgaris",3,"",2,"4","16"
0021-05-20,1,"3.16","Bellis perennis",6,"",2,"3","16"
0021-05-20,1,"3.16","Polygala vulgaris",4,"",2,"3","16"
0021-05-20,1,"3.16","Taraxacum sp.",1,"",2,"3","16"
0021-05-20,1,"2.16","Bellis perennis",15,"",2,"2","16"
0021-05-20,1,"2.16","Polygala vulgaris",10,"",2,"2","16"
0021-05-20,1,"1.16","Taraxacum sp.",2,"",2,"1","16"
0021-05-20,1,"1.16","Ranunculus repens",1,"",2,"1","16"
0021-05-20,1,"1.16","Bellis perennis",1,"",2,"1","16"
0021-05-20,1,"1.16","Viola riviniana",2,"",2,"1","16"
0021-05-20,1,"1.16","Polygala vulgaris",6,"",2,"1","16"
0021-05-20,1,"0.16","Taraxacum sp.",2,"",2,"0","16"
0021-05-20,1,"0.16","Bellis perennis",3,"",2,"0","16"
0021-05-20,1,"0.16","Polygala vulgaris",7,"",2,"0","16"
0021-05-20,1,"0.15","Viola riviniana",4,"",2,"0","15"
0021-05-20,1,"0.15","Bellis perennis",10,"",2,"0","15"
0021-05-20,1,"0.15","Taraxacum sp.",2,"",2,"0","15"
0021-05-20,1,"1.15","Taraxacum sp.",6,"",2,"1","15"
0021-05-20,1,"1.15","Potentilla sterilis",1,"",2,"1","15"
0021-05-20,1,"1.15","Ranunculus repens",1,"",2,"1","15"
0021-05-20,1,"1.15","Veronica sp.",19,"",2,"1","15"
0021-05-20,1,"2.15","Veronica sp.",7,"",2,"2","15"
0021-05-20,1,"2.15","Taraxacum sp.",4,"",2,"2","15"
0021-05-20,1,"2.15","Bellis perennis",23,"",2,"2","15"
0021-05-20,1,"2.15","Scilla verna",8,"",2,"2","15"
0021-05-20,1,"2.15","Viola riviniana",1,"",2,"2","15"
0021-05-20,1,"3.15","Taraxacum sp.",4,"",2,"3","15"
0021-05-20,1,"3.15","Scilla verna",2,"",2,"3","15"
0021-05-20,1,"3.15","Bellis perennis",3,"",2,"3","15"
0021-05-20,1,"4.15","Scilla verna",1,"",2,"4","15"
0021-05-20,1,"4.15","Polygala vulgaris",12,"",2,"4","15"
0021-05-20,1,"5.15","Bellis perennis",5,"",2,"5","15"
0021-05-20,1,"5.15","Polygala vulgaris",2,"",2,"5","15"
0021-05-20,1,"6.15","Taraxacum sp.",2,"",2,"6","15"
0021-05-20,1,"6.15","Bellis perennis",2,"",2,"6","15"
0021-05-20,1,"6.15","Polygala vulgaris",16,"",2,"6","15"
0021-05-20,1,"7.15","Taraxacum sp.",5,"",2,"7","15"
0021-05-20,1,"7.15","Viola riviniana",1,"",2,"7","15"
0021-05-20,1,"7.15","Bellis perennis",10,"",2,"7","15"
0021-05-20,1,"8.15","Bellis perennis",8,"",2,"8","15"
0021-05-20,1,"8.15","Taraxacum sp.",3,"",2,"8","15"
0021-05-20,1,"9.15","Taraxacum sp.",5,"",2,"9","15"
0021-05-20,1,"9.15","Bellis perennis",8,"",2,"9","15"
0021-05-20,1,"9.15","Ranunculus repens",1,"",2,"9","15"
0021-05-20,1,"10.15","Taraxacum sp.",7,"",2,"10","15"
0021-05-20,1,"10.15","Bellis perennis",12,"",2,"10","15"
0021-05-20,1,"11.15","Taraxacum sp.",1,"",2,"11","15"
0021-05-20,1,"11.15","Ranunculus repens",1,"",2,"11","15"
0021-05-20,1,"11.15","Bellis perennis",9,"",2,"11","15"
0021-05-20,1,"12.15","Bellis perennis",14,"",2,"12","15"
0021-05-20,1,"12.15","Taraxacum sp.",6,"",2,"12","15"
0021-05-20,1,"12.15","Polygala vulgaris",8,"",2,"12","15"
0021-05-20,1,"13.15","Scilla verna",2,"",2,"13","15"
0021-05-20,1,"13.15","Bellis perennis",31,"",2,"13","15"
0021-05-20,1,"13.15","Taraxacum sp.",4,"",2,"13","15"
0021-05-20,1,"14.15","Bellis perennis",45,"",2,"14","15"
0021-05-20,1,"14.15","Taraxacum sp.",14,"",2,"14","15"
0021-05-20,1,"14.15","Veronica sp.",1,"",2,"14","15"
0021-05-20,1,"15.15","Taraxacum sp.",3,"",2,"15","15"
0021-05-20,1,"15.15","Bellis perennis",3,"",2,"15","15"
0021-05-20,1,"15.15","Veronica sp.",13,"",2,"15","15"
0021-05-20,1,"16.15","Veronica sp.",25,"",2,"16","15"
0021-05-20,1,"16.15","Hutchinsia alpina",16,"",2,"16","15"
0021-05-20,1,"16.15","Scilla verna",2,"",2,"16","15"
0021-05-20,1,"16.15","Bellis perennis",11,"",2,"16","15"
0021-05-20,1,"16.15","Taraxacum sp.",4,"",2,"16","15"
0021-05-20,1,"16.15","Ranunculus repens",1,"",2,"16","15"
0021-05-20,1,"17.15","Taraxacum sp.",9,"",2,"17","15"
0021-05-20,1,"17.15","Ranunculus repens",3,"",2,"17","15"
0021-05-20,1,"17.15","Bellis perennis",27,"",2,"17","15"
0021-05-20,1,"18.15","Bellis perennis",16,"",2,"18","15"
0021-05-20,1,"18.15","Taraxacum sp.",3,"",2,"18","15"
